text,label;
ıııııııı ıııııııııı ıııııı ıııı. ıııııııııııı ıııııııı ıııııııııı ıııı ıııııııııı ıııı ıııııııı ıııııııııı ıııı ıııııııııı ıııııııııı ıııııııı ıııııııııı ıııııııııı ıııııı ıııııııı ıııııı ıııııııııı. ıııııı ıııı ıııııı ıııı ıııııııı ıııııııııııııııııııı ıııııııı ıııııııı. ıııııııııı ıııııııı ıııııııı,Verbal abuse;
ıııııııı ıııııı ıııııııııı ıııııııııııı ıııııııı ıııııı ıııı ıııııı ıııııııı ıııııııı ıııııı ıııııııııııııı ıııııııı ıııııııı,Verbal abuse;
ıııııııııııı  ıııııııı  ıııı ıııııııııı   ıııııııııı ıııııı ıııııııııı  ıııııı ıııııı  ıııııı ıııııı  ıııııııııı,Verbal abuse;
ıııııııııııııııı ıııııııı ıııııııııııı ıııı ıııııııııı ıııııııııııı ıııı ıııııııııııı ıııı ıııııı ıııııııııııııııııııııııı ıııı ıııııııııı,religion_off;
ıııııı ıııı ıııııııııııı ıııı ıııııı ıııııııııı ıııııııııı ıııııııı ıııııııı ıııııııııı ıııııııııı ıııııııııııı ıııııı ıııııııııııııııııı ıııııııııııııııııı ıııı ıııııııııııı ıııııı ıııııııııııı ıııııııııııııııııııı ıııııııı ıııı ıııııııııı ıııııııııııı ıııııı ıııııııı ıııııııııı ıııııı ıııııııııııııı ıııı ıııııııııııı !!,religion_off;
ıııııııı ıııııı ıııı ıııııııı ıııııııııııı ıııı ıııııııı ıııııııııı ıııııı ıııııııııııı ıııııııııııı ıııııııııı ıııııııııııııı ıııııııııııııııı ıııı ıııııııı ıııııııııııı ıııııı ıııııııııı,Verbal abuse;
ıııııııı ıııııı 250 ıııııı ıııııııı ıııııı ıııııııı ıııııı ıııııııııı ıııııııııı ıııı ıııııııı ıııııı ıııııııııı ,ıııııııııııı ıııııı ıııııııııııııııııııııııı ıııııııııııı ıııı ıııııııııııı,Verbal abuse;
ıııııııı ıııııııııı ıııııııııııııııı ıııııııııı ıııııııııııııı ıııı ıııııııııı ıııııııı ıııııııııııııı ıııııı ıııııııııııııı ıııııııııı ıııııııııı ıııııı ıııııııı ıııııı ıııııııııııııı ıııııııııı ıııııııııı ıııııııııııııı,Misogyny;
ıııııı ıııııııı ıııııııı .......................ıııııı ıııı ıııııııı .ıııııııııııııı ıııııııııı ıııııı ıııııııııı ıııııııııııııııı .,Verbal abuse;
ıııııııı ıııııııı ıııı ıııııııııı ıııı ıııııııııııı ıııııııı ıııııı ıııııı ıııııııııı ıııııııı ıııı ıııııııı ıııııııııı ıııııııııııııııııııııı,not offensive;
ıııııııı ıııııı.. ıııı ıııııııııı  ıııı ıııııııııııııııı ıııı ıııııııı ıııııııııııııı ıııııı ıııııııııııııııııı ıııııı ıııııı ıııııııı ıııııııııı ıııı ıııııııı ıııııııııı ıııııı ıııııııı ıııııııııııııı ıııı,Verbal abuse;
ıııııııııı ıııııııııı ıııı ıııııııııı ıııııı ıııııııı ıııııı ıııııııı ıııı ıııııııııııııııı ıııı ıııııııııı ıııııııııııııııııı ıııı ıııı ıııııııııı ıııııı ıııııııııııııı .,Verbal abuse;
ıııııııı ıııııııııı ıııııı ıııııııııı ıııııııı ıııııııııı ıııııı ıııııı ıııııııı ıııııııı ıııııııı ıııııı ıııııııııı ıııııı ıııııııııı ıııııııııııı ıııııııııı ıııııı ıııııııııııııııı ıııııııııı ıııııııı ıııııı ıııııııı ıııı ıııııııııııı ıııııı ıııııııı ıııııııı ıııııııı ıııııı ıııııı ıııııııı ıııııııııııı ıııııııı,not offensive;
ıııııııı ıııııııııı ıııııııı ıııııııııııııı ıııııı ıııııııı ıııııııııııı ıııııııı ıııııııı ıııııııııııııı ıııııııı ıııııııııı ıııııı ıııııııııı ıııııııııııııı ıııııııı ıııııııııı ıııııııı ıııııııı ıııııııı ıııııııı ıııııı ıııııı ıııııı ıııııııııııııııı ıııııııı ıııııııı ıııııı ıııııııııııııı,Misogyny;
ıııııı ıııııııı ıııııııııı ıııııııı ıııııııı ıııııııııı ıııııııı ıııııııııı ıııııı ıııııı ıııııııı ıııııı ıııııııııııııı  .ıııııııııı ıııııı ıııııııııııı ıııııııı ıııııııııııı ıııııı ıııııııı ıııııı ıııııı ıııııııı ıııııııııı  ıııı ıııııııı ıııııııııııı,not offensive;
ıııııı ıııııııııı ıııııııı ıııııı ıııııııııı...ıııııı ıııııııııı ıııııı ıııııııııı...ıııııııııııı ıııııııı ıııııııııı ıııııı ıııııııııı...,not offensive;
ıııııııı ıııııııı ıııııııı.,not offensive;
"ıııııııııııı ıııııııııı ıııııııı
ıııı ıııııııııııı ıııııı ıııııııııı ıııııııııııııı ıııııı ıııııııııııııı ıııı ıııııııııııı ıııııı ıııııııııı ıııııııııııııı ıııııııııı ıııııııııı ıııııı ıııııııı ıııı ıııııııı ıııııııııııııı ıııııııııı,not offensive";
ıııııııııııııııı ıııııııııııııı ıııııııı ıııııııııııı ıııı ıııııı ıııııııı ıııııııııııııı ıııııı ıııııııııı ıııııııııııııııııııııııııııııııııııııı,Verbal abuse;
ıııııııı ıııııııııııııııııı ıııııı ıııııııııı ıııııııı ıııı ıııııııııı ıııııııııı ıııııııııııııı ıııııı ıııııııııı ıııııııı ıııııııı ıııııııııııııı ıııııııı ıııııııııı ıııııııııııııııııııııı,not offensive;
ıııııı ıııııııııııııııı ıııııııı ıııııııı ıı ıııııııııııııı ıııııııııııı ıııııııııı ıııııııııııııı ıııııı ıııııııı ıııııııı ıııııııı ıııı ıııııı ıııııııııııııııı ıııııııı ıııııı ıııı ıı ıııııııııı ıııı ıııı ıııııı ıııııııı ıııııııı ıııııı ıı ıııııı ıııııııı ıııııııııııııı ıı ıııııııııııı ıııııııı ıııııııı ıııııııı ıııııı ıııııı ıııııııııııı ıııııııııııııı ıııııı ıııııııııı ıııııııııı ıı ıııı ıııııııı ıııııı ıııııı ıııııııı ıı ıııııııııııııı ıııııııı ıııııııı ıııııııııı ıı ıııııııııı ıııııı  ıııııııı ıııııııııı ıııııııııı ıııııııııı ıııı ıııııııııııı ıııııııııııııı ıı ıııııııı ıııııııııı ıııııııııııı ıı ıııııı ıııııı ıııııııııı  ıııııııı ıııııııı ıııııııı ıııııııı ıııııııııııııııı ıı ıııııııı ıııııııııııııııı ıııııı ıııııııııııııııı ıııııııııııı ıııııııı ıııııııı ıııııııııı ıı ıııııııı ıııııı ıııııııı  ıııııı ıııııııı ıııııııııııııı ıııııııı ıııı ıııııııı ıııııııııı ıııııııııı ıııııııııııı ıııııııı ıııııııııı ıı ıııııı ıııı ıııııııııı,not offensive;
