text,Majority_Label,label,id
سكان الربف بالمقارنه باقي مناطق المغرب كانوا تاريخبا اناسا محافظين يرضوا لنساءهم وبتاتهم الاخلال بالحياء والمس بالاعيراف والشرف وحتي عهد قريب اواخر العقد الاخير القرن 21 كنت تتجول الحسييمه وجده والناضور وقلما تري انثيي متبرجه بلباس فاضح محتشم بسلوك يدل الوقار الذكور القوم كانوا يدوذون شرف الفتاه وشرف الاهل بالقصاص حدث ان اخل احدهم او ابنتهم بالشرف العاءلي الويل منهم كانوا يءمنون بقول الشاعر يسلم الشرف الرفيع الاذي يراق جوانبه الدم وااسفاه الايام هاقد سيقت الراقصات والمغنيات والمهرجين والمهرجات والماجنين والماجنات قلب الريف المقاوم الشرس يرفض ان يغر السرب يخاف لولمه لاءم الصدح بالحق الذوذ الشرف الاصاله الاعراف بشهامه وعزه سقطوا المصيده باسم تقريب الفن اليهم ومنحهم نصيبهم موازين الفسق والعهر تطبع معها سكان العاصمه شبابها يقولون مزيد وفك العزله الثقافيه عنهم بنيه تدجينهم وتطويعهم قطره قطره استحمارهم رويدا رويدا تضبيعهم شيءا فشيءا وهذه بدايه نهايه الشهامه الريفيه التقليديه عزه النفس المعهوده فيهم فكره بسيطه وجهنميه ان يتم استقدام العاهرات الفاسقات بقاع المغرب ستدراج المراه الريفيه المحافظه العري والخزي والسخافه لتنتبه مظلومه محروميه الحق التعري والاختلاط القذر والرقص واظهار المقدمات والمءخرات اتتكندم موجه الحريات الفرديه ووداعا لدكتاتوريه الاعراف المحافظه والاخلاق الحميده راقبها مارسها عليها الاب والزوج والجد والعم والخال والمعلم ستمسي مستقبلا العدو اللدود للرجل الريفي الغير الطيع ايادي السلطه الحاكمه ويمسي الذكر بلمسه انثويه تلطف ترطب مزاجه الشرس تكتيك شيطاني هدفه المدي البعيد استحدااث التفجير الداخل,1.0,Racism,
صهيوني اكتر الصهاينه خروف مرتك,1.0,Racism,
سياسهعسكر مصر الشعب جووع كلبك يتبعك,1.0,Racism,
ام نص لسان ويبتقرط حرف الراء,1.0,not racism,
صراحه الواحد طفش قصه الطاءفيه بدي اقولها لكل طاءفي ولكل عنصري وعلي شحم الله يلعن واللع ياخذ عنصري او طاءفي لانهم خربو سمعه المسلمين سمعه المسلمين صارت زي الزباله,1.0,Racism,
اللهم انصر الاسلام والمسلمين اعداءك اعداء الدين المنلفقين عبده الفبور فقد عثو الارض الفساد حزب اللات وعليك بكبيرهم حسن نصر ايران اللهم سلط عليهم جل غضبك وزلزل الارض تحتهم,1.0,not racism,
طيب عني مثال حي لشركه سعوديه كاذبه ومحتاله ودجاله شركه الانفصالات السعوديه العروض الوهميه حقتها وبعد تحولت الناس الي اتصال 4G المتنقل وكانت السرعات جميله فجاه رجعنا للعصر الحجري بسرعه تزيد نص ميقا يعني 50 كيلو بايت 500 كيلوبايت طيب وش ذنبنا ليه ماقالت انه يوجد استخدام عادل ليه انكرت الشيء هاذا طيب اللي اشترك سنه 1600 او 1300 هاذا يقدر يرجع فلوسه الكذبه هاذه نص ميقا سوينا مقاطعه علء تويتر وسو حركه وصخه قامو نشرو الهاشتاق ان المشكله زين واللي ينشرها كانو حسابات وهميه فا اتمني منكم ياشباب تقاطعون الشركه الفاشله STC,1.0,not racism,
لءلءه البحر المتوسط لمزبله البحر المتوسط بحكم عملاء فرنسا وكل بناه الا الاستعمار ولكل مدن الجزاءر,1.0,not racism,
الدوله الاسلاميه نصرها الله نصر الي نصر عالم الواقع والمطبلين والمهللين لامريكا فرحون باوهامهم هههه,1.0,not racism,
الكلاب اللبنانيين يداهمون مخيمات عرسال للاجءين السوريين كلاب وستبقون كلاب,1.0,Racism,
كلاب اولهم,1.0,not racism,
صارت ام نص لسان تتنمر تاج راسها شو محلها الاعراب هالتافهه لتتناول رءيس جمهوريه,1.0,Racism,
بوكوحرام باقيه وتمدد رغم انف العملاء والحثالات الصهيوصليبيه الكاءن الاسود عميل للصهيونيه العالميه,1.0,Racism,
انتم العملاء الخونه ولستم المقاومه,1.0,Racism,
اخرس انت تكذب وكلامك نبره الحقد والسم تنضح كلامك والله انت وجماعتك مفتاح اليهود تركيا والعراق وسوريا وكل بلد اسلامي,1.0,Racism,
ايتها النصرانيه البشعه القبيحه فاقده الانوثه والجمال والاخلاق انتي مصابه بداء جنون العظمه تظنين يفهم الاعلام انتي وتظنين يوجد قناه خنزيرتك وبامكان خنزيرتك هز الدول واستقرارها شو قالولك بلدك لبنان مغتصب ايران عبر حزب الله بشعه,1.0,Racism,
ال سعود مخربين لعالم لعربي كله,1.0,Racism,
شعوب مرتزقه يحل المال تركضون وراءه حساب شرفكم,1.0,Racism,
روسيه ودشاديشها يعني روسيه جيش ايران اوامرها دشاديشها وطبابيلها الشبيحه ومرتزقه البراميل يصفقون الدب الروسي فهمت اشرح مره ثانيه,1.0,Racism,
انت اخرتك دربكات,1.0,not racism,
السيد زيدان خولف لماذا تعود بلدك مادامت فرنسا بهذا السوء انك تاكل النعمه تسب المله انشر الراي والراي الاخر,1.0,Racism,
تلحس طيزي انت ملكك اللوطي انت خلص الحوثي بعدين تعال حكي,1.0,Racism,
صرمايتو اشرف راسك خليكي نقبري لعبي قدك تفكري انو حجمك بحجم طولك ديك النمل,1.0,not racism,
زلمه كميه القرف باخبار جبهه الخرا وفتح الشوءسمو بيقرفوا حسو حالهم اديش حمير ومتخلفين القرون الوسطي وانو خربو عحالهم وعغيرهم,1.0,Racism,
اذكرك العرب اغلبيه الساميين فليعبوا غيرها,1.0,Racism,
الحوثي قتل خبر نقله موقع سعودي موقع العالم المخترق انقلاب صالح الحوثيين خبر ابتكرته الشرق الاوسط السعوديه,1.0,not racism,
شرشوحه ومقرفه وقليل تنمر بلا شرف ولك كتير دعسه بالحمام مش اعلاميه تفي هيك خلفه عاطله,1.0,Racism,
ليه بتحكي الزعرنات اللي صارت مبارح منحازه ومنك موضوعيه واعلاميه فاشله,1.0,not racism,
هيدا الخسيس اكبر عميل صهيوني زمن الحرب اللبنانيه كتاءب وبعدين قواتجي,1.0,Racism,
البعض يلومون السعوديه والخليج بعدم ايواء الاجءين السوريين بصراحه انهم يكلفون خزينه المملكه الكثير المال تسالو انفسكم اين سيقضي الملك والحاشيه العطله الصيفيه صج الا اختشو ماتو‏ ‏,1.0,Racism,
وقتل اكثر 74 سعوديا الحدود اليوم برصاص القبايل و9 ماتوا باختناق شده الحر وكثافه الغبار,1.0,not racism,
حول قوه الا بالله طيحتو بنسا دمغرب تفو,1.0,not racism,
الربيع العربيهوالتحرر منك روسياومن امريكاوايران اسراءيل والعملاءالحكام العرب وعدو واحدلشعوبناالعربيه وسيصل لروسيا وطهران امين,1.0,not racism,
السيسي الامام الغالب المتغلب تجب طاعته محاربه الخارجين الجماعه وذلك لقول رسول لله صلي لله وسلم تسمع وتطيع للامير ضرب ظهرك واخذ مالك فاسمع واطع,1.0,not racism,
يقلودون الاعداء التفاهات ويعتقدون انهم يحسنون صنعا تغيير المفاهيم اكبر فثنه ابتليت الامه وهي تغيير المفاهيم الشر خير الدعاره حريه شخصيه حسبنا الله ونعم الوكيل,1.0,not racism,
اظن الشخصيه القذافيه عدوي انتقلت الي الجميع الصهاينه,1.0,Racism,
ديما الوطيه تفو,1.0,not racism,
ايران الشيعه خبثها ال سعود وهابيتها المنافقه سيكونون سببا هلاك شعب الخليج الامراء الملوك عاءلاتهم فينهم تل ابيب بضعه كلومترات,1.0,Racism,
لانكم استاذ انت تمثل فكر همجي ودموي تفهموا الا لغه الحروب والدماء والخراب انتم وثقافتك,1.0,Racism,
اغلب الامراء يعرفون يقولون يعرفون شيء دينهم زنادقه وطراطير تربوا ملاهي ومراقص اوروبا,1.0,Racism,
اللهم زلزل الارض اقدامهم,1.0,not racism,
جيش مصر خير رقاصات الارض,1.0,Racism,
الاعرابي التكفيري يظن انه يختار الديانه لغيره الكورد يءمنون بحريه الاديان اما انتم الاعراب فقد شوهتهم الاسلام,1.0,Racism,
بياخد الاوامر معلمه حسن نصر الشيطان,1.0,not racism,837.0
خبرونا كلاب تبع قافله ام بيعووا بالعربي او الفرنسي,1.0,Racism,
هبيله عم يحكي هلق كانو رءيس جمهوريه,1.0,not racism,
الجيش العراقي كله ساقط,1.0,Racism,
العما بقلبك قديش بتحب بلبهدله وءام وهاب انت حقير وكلب وشرشوح وانت قمه الزباله حقير حقير حقير,1.0,not racism,
ام نص لسان بتشوف كمان,1.0,not racism,
ام نص لسان عم تحكي,1.0,not racism,
انت جحش اسمك صهيوني انقبر ضهار صفحتي وروح تخيب برا واطي كلب جبان,1.0,not racism,
اما انت كا زعيم قريه زغرتا يسير بدك تتمسك تمسك رصن الجحش جحش,1.0,not racism,
سنرقص فرحا عندما تقصف اسراءيل ايران بالغازات السامه والكيماوي ولكلور وسنوزع الحلوي بالشوارع عندما تطلق اسراءيل قنابلها النوويه قم وطهران,1.0,Racism,
شوف تیفی راہ واشفناھم فالاول ھاد الضحيه دیالكم عاھره شوفي بقا تقولي بحال ای مرا وراجلھا نخرج لیك تیلفون عرفتي نتي عاھره ھاد تصاور كيتسماو اغراء لواحد مزوج قاتلك مرتو باش كين شی بنت دارھم كتصور ھكا وسيري راہ مرتو عندھا الصح بینا بلا نتي عاھره كيدخل كیلقا مرتو لابسه بيجامه وبینوار ونتی داربا دوبیاس ھدا راہ اغراء شتی ھدا فساد وثبتیہ علي راسك واش معندكمش رجال فداركم,1.0,not racism,
لماذا تخجل او تستعمل التقيه جنسيتك انتماءك لايران انت ايراني لان لغتك العربيه ركيكه تعليقك,1.0,Racism,
تركيا العاهره الشعب القذر والقوميه القذره ويلي عملتو انتو الاخونجيه كعبه للمسلمين اللهم دمر تركيا ارضا وشعبا,1.0,Racism,
سلاله الخنازير ارتسمت وجوه ال سعود,1.0,Racism,
يستحق وكل داس ارض السوريين,1.0,not racism,
كسم السيسي علي كسم ال دعم السيسي يوم حتي دنا كنت اعدادي بشخه واقول للعيال الدروس العسكري هينيكك وينهبك زي مب بقاله 60 سنه بيعمل وال بيبداها دم مستحيل تشوف خير كانوا يتنمروا عليا ويقولوا عليا اخوان ولاد الاحبه نصهم اهاليهم بتشحت دلوقت,1.0,Racism,
العملاء الخونه انتم جزاءري الا تشعرون,1.0,Racism,
انت مصيرك تكون بالحبس بطلت تستحي موت بغيظك انتو شي اسمه دوله خربتوا لعنه الله,1.0,not racism,
سكربينه عنصريه حقها فرنك فوتي حسابها شوفي خدي حب حموضه مراجعه تدخلي,1.0,Racism,
لازم يعرضوك انت طبيب بيطري مختص بالامراض النفسيه,1.0,not racism,
برتعد السيسي اثيوبيا,1.0,not racism,
لعنه الله وءام وهاب الله يذللك لانك انسان مفتري كذاب طالع بادك شي الا تعوي,1.0,not racism,
الكاتب يبدو ان لديه عقده اسمها ايران لقد صدع رءوسنا والتي يريد ان يبرر فشل السياسات العربيه بنظريه المءامره الايرانيه يخترعها عقله الطاءفي,1.0,not racism,
اش هاد الخرا اش هاد القيح,1.0,not racism,13511.0
عاش البغدادي مرعب الاعادي وعاش المجاهدون الابطال ستحكموووون الارض بعز عزيز او بذل ذليل,1.0,not racism,
هيدا مستواكي ام نص لسان,1.0,not racism,
المقاومه الشعبيه قال الخونه العملاء يدعون مقاومه,1.0,not racism,
جراءم ومجاز عملاء ايران الدول العربيه حقد طاءفي وصفوي دفين ضد عربي مسلم,1.0,not racism,
بالوراثه اليهوذ,1.0,Racism,
فش رت حشره حريتنا ورح ناخدها تضرب انت وبشار والملك تبعكم تفو عليكم انت يهودي فشرت تكون عربي الله ياخدكم اشه لفه,1.0,Racism,
يلا خنزير الله يرحم صدام حسين داعسكن,1.0,Racism,
عفوا ايمتا بعتيلي لينك غنايه انت انت خراس,1.0,not racism,
فينيقيين ولسنا العرب اعوذ بالله اصول العرب ههه العرب جرب,1.0,Racism,
عم تنتقدي رءيس الجمهوريه ام نصف لسان جمل اطلع بحردبتوا وقعوا وفاك وقبتوا,1.0,not racism,
اين اخبارمظاهرات مدينه مصراته ضدالاخوان اين خبررفع صحفي الجزيره شكوي امام القضاء الكندي ومطالبته تعويض ١٠٠مليون اين الراي والراي الاخر,1.0,not racism,
تعتقد بان اهل السنه يحتكرون المعاناه العالم فانت مختل عقليا واناني بامتياز,1.0,Racism,
اجواء اوروبيه بواقع صومالي زنجي حقير,1.0,Racism,
مناسبه اغتيال الصحفي السعودي خاشقجي رحمه الله لايسعني الا ان اقول يلعن روحك حافظ روح ابنك بشار روح الي خلفك,1.0,not racism,
ربنا يعجل بخلاص السيسي ويريحنا رب,1.0,not racism,
دوله عربيه تعلن بناء اكبر معبد هندوسي راحه الهنود بينما عرب ومسلمين ترضي تستقبل منهم لاجيء فعلا اسلام اخر الزمان,1.0,Racism,
جورج روق قاصي مرتشي كلب مثلك رح نشوف قديش جورج بدو يبقي قاصي فاسد شركسي مش مطول عيلتك الله,1.0,not racism,
زين ملفك تختلف عنه بالصفه فقط فهو اامير وانت مرتزق وكلاكما كشهاب الدين واخيه,1.0,Racism,
واش منيتكم اشوف الزمر تشطح السيده منصور معاها اشنو الهدف هادشي,1.0,not racism,13007.0
اين انتم حكام العرب اليهوذ والشعوب العربيهالخانعه حكم اليهوذ,1.0,Racism,
حسن نصرالله تاج راسك بلا اخلاق وحده واطيه وحقيره مثلك بدها تسكر تمها وتحط ايدها راسها تذك,1.0,not racism,
ليكي عميله جوعانه مين دافعلك لتحاربي السيد السعوديه اسراءيل او امريكا,1.0,not racism,
المعيب ان يستخف الحكام بعقليه المواطن العربي السني وتغيير الحقاءق والهروب المواجهه وهذا يدل ان الامه ضعف جانب حكامها وعدم استطاعتهم تشخيص الحاله يمر المسلمون الاسف,1.0,not racism,
كانا المسكنين يتعلمون يقتلون النساء الاطفال حت يبغثهما الموت يقتلا امرءه طفلا حال شهداء سيدخلهم علماء ال سعود الي الجنه,1.0,not racism,
واين مسلمين البترول او يمدوه لاسيادهم اليهوذ,1.0,Racism,
دفع فاتوره التمرين العلم ان ايران تمر بازمه ماليه خانقه شغلوا الواتس اب قناه الخنزيره وجيبو الخبر,1.0,not racism,
اوربا تقاطع اسراءيل العرب يلغون المقاطعه يفتحون اسواقهم للبضاءع الاسراءيليه عواصمهم للمسءولين الاسراءيليين صدق الله العظيم حينما قال يستبدل قوما غيركم يكونوا امثالكم,1.0,not racism,
