text,label
مناسبه اغتيال الصحفي السعودي خاشقجي رحمه الله لايسعني الا ان اقول يلعن روحك حافظ روح ابنك بشار روح كل الشباب الي خلفك,not racism
غفر الله سبق ورزقك تحتسبين ان ابنتك مريضه جدا وتنام بصحبه كلاب بسبب المخدرات ضعيها مركز الامل للتداوي الادمان وهناك ستقلع الادمان وستعود حالتها الطبيعيه المك يحزن القلب,not racism
ديما اكتر وحده بتتحمل مسءوليه التفكير باللي يلي عم تتعرضلوا البنت انت وحده متنمره ومءذيه وحاجتك تكتبي وتمحي بتعرفي,Racism
يلعن عرضك شو صار يا منافق بيار صوهيوشيوعي,Racism
هد قرار ظالم وان دل فانه يدل علا ان سعوديه تتبع قرارات ترانب وان ال سعود كلبه مدلل اما بحرين وكويت نغس شي لاستمرار علاقتهم بسعوديه وتمسك بالعهد الخليجي وحسل اما مصر فسيسي كاعاهره تتبع غلوس وفي زيطه وبس واكيد انا مو قطر ياثرو عد كلاب تدل علا سيده قطر داخليه وخارجيه,not racism
السيسي الامام هو الغالب المتغلب الذي تجب طاعته محاربه الخارجين الجماعه وذلك لقول رسول لله صلي لله وسلم تسمع وتطيع للامير ضرب ظهرك واخذ مالك فاسمع واطع,not racism
يبايع امير المءمنين والا فهو مسلم كافر دمه مهدور,Racism
اوكا عارفين ان المجتمع العربي زقحتي السوريين برضو زق القضيه الفلسطينيه سوو زي ماسوو العرب معهم مو محور الحديثهو لحالو قال اناقررت اكون بالجانب الخير العالم انت ليش ماتتبرع بربع راتبك لعاءله سوريه ليش ماتستضيف عاءله سوريه ببيتك وتعطيهم الملحق الاقل او تستاجرلهم من حي الله شقه بدل التحلطم العرب غجر العرب اغبيا وانت فلوسك كلها تروح لندن ودبي عفكره انت احقر العرب,not racism
الولد لعندهم يروح لروسيه يروح يشتي السلاح شعوب عمي دول,not racism
مهو الشراميط تتناك فينا وتجبلنا بنات متناكين زيك يوجعوا في دماغنا كسمين ال ملقكيش كسمك,not racism
طاءفي روحك اسال اهلك قانا وهني بخبروك,Racism
اش هاد النماذيج اعود بالله غضب الله هاد جوج علاش متجيهومش كرونا وتهنا الكره الارضيه منهم اوسخس بشر شفتهوم حياتي بقات فيا ديك البنيه مسكينه جبتي لهاد الدنيا شنو دنبها تكون عندها بحالك انت وانت واش مكيبقاوش فيك خوتك الاب ديالك يشوفوك بهاد الصوره المقرفه حرام والله حرام,not racism
وطلبه اللجوء السياسي فرنسا وبريطانيا والمانيا ولم ولم يطلبه السعوديه لانه يعلم ان الكافر ارحم المنافق وخاصه اذا المنافق الاعراب,Racism
ديما الواطيهانت بقعر مجرور كبير للصرف الصحي يصعب عليكي حتى الخروج منو,not racism
ماحد ما درا شي عنكم ياصعاليك تميم نهايتكم مشردين دول العالم والبغدادي حقود تارك عدو وطنه اللدود ويتهجم السعوديه ونضامها,Racism
والعرب كالعاده حياه لمن تنادي حفنه صهاينه لصوص مجرمون جبناء نكلوا 350 مليون عربي واج للتذكير كيد هؤلاء الصهاينه ضعيف,Racism
انت ابن حمار وابن حمار وابن ابن حمار وبدك انك تبقي حمار انت حمار نديم,not racism
مجلس الريال كذابين ومرتزقه مستقبل وتعز تلفض على الخونه والعملاء وعملاء ال سعود,Racism
كول هوا صدام خنزير الخنازير اما الصهاينه نهايتهم للدعس تفه,Racism
الزناديق يقومون بتغطيه ال جنبلاط المرتدين الناكثين لديننا تناصر الباطل علي باطل فهو سيبقي باطل,not racism
نهايه السيسي الخاءن كنهايه قوم لوط يتناهي منكر عن فعله لبءس يفعل وان شاء الى الله المصير معتوه مصر الجديد,Racism
كول هوا مره تانيي وحلوا طيزو وطيزنا ه ومقلعين كل شوكنا باءيدينا ملا صرمايه,not racism
سمعنالكلى صوت من وقت مليشيا القوات الكتاءب نزلو هتفوا حزب الله صهيوني تفه,not racism
تماما الاب الروحي المافيوسي يقتل رفاق العصابه ويعمل بلا تردد لخدمه وتحقيق مصالحه الشخصيه الصهيونيه مصيرك بلا شك معروف لديك مفر,Racism
السيسي يقتل شعبه رميا بالرصاص وتري العرب يطبلون ويدعمونه بالميارات,not racism
اكيد ده مش في طريقك لان هيءتك اقرب لعزراءيل,not racism
فش رت حشره حريتنا ورح ناخدها تضرب انت وبشار والملك تبعكم تفو الله عليكم انت يهودي فشرت ان تكون عربي الله ياخدكم اشه لفه,Racism
قناه # المنار بكل صدق تحدثت السيطره جرود عسال الورد تتحدثون سيطره النظام عليها وهي البلده وليست الجرود,not racism
اساس مرتزقه من قطر يقتلون عيالهم الجبهات,not racism
اظن ايضا ان الشخصيه القذافيه عدوي انتقلت الي الجميع الصهاينه,Racism
اما يكن عميل لاعتقلوه تسمي جنوب افريقيا اي استعمار الانجليزوامريكا يعني خايف انهم يتوجون الاسدالصهيوني والسيسي بتاج,Racism
تذكر المقاله على انه مثليه الجنس علانيه لماذا قاءمه الفءه,not racism
انت بتطلع من الكلمات طيزك وبتصفها ورا اعتباطيا الفلتر اللي اخذ عقلك الخرا,not racism
شراميط محافظ اسكندريه شراميط صلاح نجم الدين الشراميط مبتسترجلش منتصر يشعل تويتر,not racism
هييه تسعوا لناكل طعمه اما الحقيقه ان الاستعمار الغربي والشرقي سيجتمع مع اي شعب يثور حكامهم وولاتهم المنصبين بأمر منهم وسيتعاونون وكما نري بسوريه,not racism
بكرا الدوله الاسلاميه تسحق عملاء السعوديه جيش الزعران وكتاءب العملاء اللصوص يالله يادوله الاسلامه مزقي اشلاء الخونه,not racism
غرد الجحش وظن باءنه يريد حصانا تتكلم العوني بموضوعيه ، فيرد كبهيم حقير جربان اصله,not racism
بدنا تحية تحيه تحية تفه ديما ديما الواطيه,not racism
انضبي يا ام نص مليون لسان طعمرك ابشعك,not racism
مجلس الريال فضح كذابين العدوان ومرتزقه مستقبل وتعز تلفض الخونه وعملاء ال سعود,Racism
اوغلو عصابته الإرهابية : يهربون مستقبل تركيا,not racism
علي اساس ان مايسمه المنطقه العربيه لايوجد سكان اصليين واقلييات حتي تفرض عليهم اللغه العربيه جبرا وقصرا علي الاكراد والارامييين والامازيغ والتبو والنوبيين الولوف والهوسا والارمن والتركمان الخ حقوقهم اللغويه والثقافيه ولعنصريتكم حسبنا الله ونعم الوكيل اليه المشتكي واليه المصير,Racism
تناخت تناشت تنازت تنابت تنافت تناقت تناجت تناطت تناحت تناكت والله يا ديزاد مان,not racism
جاب لهاله طياره تتفسح فيه لاجل انه يعجب راحت عاملاله صيدليات 19011 بتاريخ عيد ميلاده وبفضايح الفساد بيجاملو بعضهم علي حساب الغلابه وفلوسنا المنهوبه بالمليارات نهايتكم قربت ياولاد الكلب,Racism
انت يا حمار يا عبد الله بتستحمر,not racism
البشر يولدون ملحدين يتم تلويث عقولهم بالاديان عندما تحجب طفله صغيره فانت تقوم بقتل طفولتها عندما تتزوج طفله بعمر التسع سنوات برجل يفوقها سنا فانت تجعل جثه قيد الحياه عندما لا تبرر تحرش الرجل للمراه بان تقول كانت محتشمه فانت تخلق,not racism
كالعاده الكويت لايطبق القانون الا حق اهل السنه فقط لابسط زله واما الشيعه فيخالفوا وينتهكوا ويضربوا القوانين في عرض الحاءط ولامن سامع او مطبق للقانون يبدو ان الشيعه اصحاب القرار الكويت,not racism
تامر المفسدين وتاجرو باسم باسم سيعرف العالم اجمع بانهم عملاء متصهينين,Racism
ياجزيره العنوان غلط امريكا طرف في الحرب العنوان كانها دوله محايده ال سعود لديهم المقدره للقيام بالحرب الدعم الامريكي,Racism
العالم كله يعرف عنوان كبير لاغيره العدوان السعودي السعودي الامريكي فهو اللذي يقصف ويدمر ويمول ويحرض ويكره ويقتل وباعترافه واعلاناته الاعلاميه ومتحدثه الرسمي فاتركوا الهراء والاستغماء,Racism
سعنا القول اننا نحارب ضد العروبه الملعونه وفي النهايه تعودنا الاسوا وهناك ينتهي المطاف بالادعاء وحتي يتعجب حالته المزريه ضربه كبيره ماشالا ولديك المنافقين الكبار المهووسين الزاءفين معظمهم قابيل منعوا انفسهم تعليم اطفالهم باللغه العربيه الجنرالات المسءولين البلد الفيشو تعال لديك الاخلاق لتقول ou توقف صغير الخاص الدعايه العربيه زالت لغه جميله الجيد معرفه اللغات رد فعلك عنصريه اللغه العربيه مسءوله شيء وانا انجح والافضل انه بشكل ملموس عمل عنصري ضد اللغه العربيه يزال الحمقي والجنرالات والوزراء وكل الحمقي يسنون قوانين التعريب ويعفو عنهم ابناءهم ابتداء اويحيي يتجمعون السجن ويحسن الامر بمجرد انهي مهمته التعاونيه السيلاتيكيه اسمي ينا نعرفه pov con سيقول ساركوزي حسنا اوقع عليك واصر اللغه العربيه خطر مثبت يتم التحقق ازعاجه انحاء العالم اعرف دوله عربيه واحده لغه عربيه جيد مكان كارثه لان اللغه مجرد لغه المطلق انها تنقل ثقافه قيم الخارج ثقافه العالم العربي قيمه بلا جدال ودليل يدعم مقابل القيم العالميه للتقدم والحريه والتسامح والمساواه وغيرها فقط تابع اخبار العالم قالها بلد عربي مسلم شتاته ومشاكل التكيف الالفيه الثالثه,Racism
نفهم الجزيره تقول ان الاخوان المسلمون عملاء امريكا,Racism
ضيفك العربي يبدو انه ضعيف جدا اضافه يبدو انه بعيد جدا كلمه اسلام كلمه السوريون اللاجءون في كل بقاع العالم فكره يصب مصلحه العرب المسلمون,not racism
معتوه يحاول استثمار العنصريه اجل الفوز بهذا المنصب الشخص اجر قطعه ارض منهاتن نيورك للقذافي زيارته لتلك المدينه اجل نصب خيمته واليوم يتنكر للعرب والمسلمين,Racism
ال سعود كانوا مخربين في لعالم لعربي كله,Racism
السعوديه شر البليه اغلبها من مصاءب العالم الاسلامي وراء عولمتها للوهابيه انها حول العرب الي رزيه,Racism
ابشروا بالهزاءم حكام الخليج عملاء امريكا الصهيونيه كلاب اسراءيل فقد حان حزز رءوسكم ابناء الطلقاء يدافع الحمير فهو جحش يستحق الضرب دبره البهاءم,Racism
اما انت كا زعيم قريه زغرتا يسير بدك تتمسك تمسك رصن تصير مثل الجحش جحش,not racism
السيسي رءيس السيس ، فقط يا بن الليل,not racism
تعلمون اراضي سعوديه محتله طرف اسراءيل هماجزيرتا تيران و سنافر انطلاقا المبدا بلد يلعب السعوديه لان جميع اراضيها محتله,not racism
عار دول المغرب العربي الجزائر يشار المغرب الجزاءر تونس اشد الحكومات خيانه للمسلمين عداوه دوله للمجاهدين مشروع الخلافه الدول تحالفا الرب الامريكي الدين اتخدو الله,Racism
تفه شو اللي صار بكرهك كلبه مصاري,not racism
كول هوات وعمال بلوك كل هاي الحركات بتمرق علينا اذا انت غبي بدك تستغبي العالم,not racism
وانت مين حضرتك مدير ميناء مدينه درنه القاءم بالاعمال السفير الليبي تركيا جاي تدلي بتصريحك طريق قسم التعليقات على الجزيره اكاد اجزم بانك جماعه الاسد وليس لك علاقه بليبيا,Racism
يبدو لي ان خنازير الروس يستوعبوا درس غزوة جند الله افغانستان فها يعيدون الكره وسيخزيهم الله جديد القادر,Racism
حاجي : تحريض ؟ ام نص لسان,not racism
انو غريب ان يوجعك راسك لان القواتجيه عاده بيكونو بلا راس,Racism
يبدو ان خنازير الروس يستوعبوا درس جند الله في افغانستان فها يعيدون الكره ثانية وسيخزيهم الله جديد القادر,Racism
حقيره واطيه يا ديما ما تفه عليكي بنص وجك جايي الدعوه القضاءيه بحقك جايي الايام بيناتنا,not racism
ارحل ارحل ياسيسي مليونيه30يونيو الشعب السوداني بيسطر اكبر واكبر ملحمه التاريخ يارب النصر لهذا الشعب لانه اخد بالاسباب وعرف الع كر مفيش وراهم الخراب ثوره 30,not racism
انه اكبر استباحه لايران بروسيا لدول عربيه حكم فيها عملاء المستعمرين,not racism
كول هوا مره تانيي ه وحلوا طيزو وطيزنا ومقلعين كل شوكنا باءيدينا ملا صرمايه,not racism
لازم الاطباء يعرضوك انت طبيب نفسي بيطري مختص بالامراض النفسيه,not racism
نص اللبنانيي رايي انت يا ابن رمز الغبا ههههههه,Racism
اخاف اتحسب ربنا ياخذنا والله اخوي احنا المقصرين احنا الامه الذليله الامه الراضخه الامه عديمه الانسانيه المءمنين توادهم وتراحمهم كمثل الجسد الواحد اشتكي عضو تداعي ساءر الجسد بالسهر والحمي احد منا يقف هالحديث بايدي ادعيلك بايدي انيك بقدر اتف حالي عمري 23 سنه بقدر احرك ساكن لاجلك بايدي الدعاء الي بعمري الوم حدا كانوا يقودوا جيوش واحسرتاه اسف محمد تاسفت الدره ربي يشفيك يكون معك,not racism
انت بتطلع من الكلمات طيزك وبتصفها ورا اعتباطيا الفلتر اللي اخذ عقلك الخرا,not racism
لعنه الله على روحو الطاهرة الطاهره ناصعه البياض,not racism
فيينكم العيالات القادات معاكم فاطمه الزهراء شكون فيكم لاله ومولاتي تقدر تعاون راسها راجلها وولياداتها الزمانفي ظل هاد الازمه ديال كورونا حبستي الخدمه ملقيتيش مدخول اجي اختي سواء كنتي طالبه او ربه بيت او موظفه وبغيتي تزيدي المدخول متقدريش تخرجي باش نقول ليك كفاش دارك وسط وليداتك تقدري يالاه اختي اش كتسناي كليكي ودخلي تفهمي الخدمه او استعملي الرابط للانضمام مجموعتي واتساب,not racism
الله ينتقم الامريكي اللعين قدر الله له القدر ان يظرب مسءولي الامريكان بالحذاء,Racism
تفكيرك غبي متلك بتقلولي نحنا جماعه حزب الله فيا غبيه قصدي انتي ولي متلك عندن شغله يراقبو فيها شو بيعملو الشيخ سعد والهيقه الخرزه الزرقا عامليتلك عقده انتي ولي متلك وان شاء الله تفهمي شو بقصد تقولي قصده جماعه,not racism
نعلم جيدا ياوليد ان امريكا تحاربكم فما شانها بمحاربه العبيد فانتم خير كلاب لليهود تحرسونها بعيد امريكا لا تحارب الاحرار وكل يءمن بالله المجيد نصر عبدالجليل,Racism
بلغت ال ال سعود الاف سانسور الاخبار انتم القتال ال سعود.,not racism
واءاب وئام وهاب وجريده الاخبار وصرمايه المجرم عماد عثمان بتمكم فاسدين منافقين انت ونظام وايرانك اجره عثمان,Racism
كلاب حركه امل اللبنانية و فلتانين السوريين,Racism
كول هواك وكفنا شركتك احسن منفرجيك بشروط مين منمشي لبنان وعملا اسراءيل لمتلك,Racism
انتي مالك ومال مصر يابن السيسي مش بلدكو يابن بترمي يا صرته الارض جاك السيسي قطع ايدك يااا,Racism
المطلوب مركز اغاثه العقل العربي اللذي يقدم اغاثه لضحايا عدوانه منطق يقبله عقل سوي عندما تكون اسيرا للفكر القبلي البدوي عندها يصبح المنطق مقبولا ولنسميه سياسه دبلوماسيه,not racism
كول هوا وكفنا شرك احسن منفرجيك بشروط مينو ما منمشي لبنان وعملا اسراءيل لمتلك,Racism
يدور قطري مايدري ان سمو امير قطر سلم قطر هدية للتركي الفاسق يعني خليك مشرد,Racism
طبعا بمباركه المرجعيه الحكيمه الارضه المقدسه النجف والكنيسه موسكوه وساسه العرب السنه دمي خرس ومقدسات وحرمات السنه يوم تنتهك اليهود والصفوين والغرب ولامن مغيث,not racism
اساس مرتزقه في سجون قطر عيالهم الجبهات,not racism
الله يلعن الاخوان المسلمين بلي بذرهم للمره الالف على التوالي اناشد رءيس دوله كوريا الشماليه المحترم كيم,Racism
انت مجرد بوق لنظام ايراني مجوسي رخيص سعرك كلفول السوداني,Racism
فشرت ولاك حيوان وهابي يا ابن كلب ساعتك قريبه يالقيط,not racism
صح الخبر فخيرا ما فعلوا دابوا طعن العرب والمسلمين ظهورهم حقدهم العنصري القومي والعنصري حدود مكان لابناء اسراءيل الثانيه ارض العرب والمسلمين,not racism
اش هادا الزبل ولينا كنشوفو عاديو تفو تفو تفو,not racism
الدوله الاسلاميه نصرها الله ومن نصر الله الي نصر عالم الواقع والمطبلين والمهللين لامريكا فرحون باوهامهم هههه,not racism
تامر المفسدين وتاجرو باسم الدين سيعرف العالم اجمع بانهم عملاء متصهينين,Racism
هييه تروا اليمن كله الا الحوثين حكام اليهود,Racism
قله في الدين لاحول قوه الا بالله الجهر منكم بالمعصيه ادا بتلتم فستتر شنو لفاءده علمو ولداتنا وشبابنا كفاش احقق احلامهم ووصلوا المستوي لعيش عيشه فالمستوي تفو الله يغبركم,not racism
انت يا حمار يا عبد الله بتستحمر,not racism
هيدا العميل الخسيس اكبر عميل صهيوني زمن الحرب الاهلية اللبنانيه كتاءب وبعدين قواتجي,Racism
عاجل جدا الجزاءريين يطردون قناه الخنزيره الجزاءر الشعب الجزاءري عرفكم حقيقتكم انه عرف يحدث بالواقع الحقيقي لكم وماذا يحدث عندكم تزييف للحقاءق ووصفكم بقناه العار والعه الخنزيره,Racism
كلمتين تعقيبا جمله حرب اهليه وانا اخاطب اخوتي المسلمين فقط اما المرتدين وكفارعربان الله والصحواته والعلمانيه ووو قول اللفظ الصحيح حرب,Racism
انت حمار يا ولى بتستحمر علينا,not racism
حنا شلوح بينا اوبينك 7 سماوات يا الله يا يعنل تامل بوك,Racism
اوربا تقاطع اسراءيل العرب يلغون المقاطعه يفتحون اسواقهم للبضاءع الاسراءيليه عواصمهم للمسءولين الاسراءيليين صدق الله العلي العظيم حينما قال يستبدل قوما من غيركم يكونوا امثالكم,not racism
انتم تصدرون الان كل بترول العرب وامواله لليهوذ وتتكلم وتنتقذ تركيا اما اليهوذي يدعي المقاومه يحير,Racism
طبعا ، كما لايجوز لايجوز ايضا للشام ان يقودها ابن ديوس ديوووس الشام وهدهده,Racism
اصلا مجرد دعمك للثوره جبتيها ارض انت اول من مصدر للشبهه وهذا اصلا سيسرينا وخففي عيشان,not racism
جبران باسيل كلب نابح للايرانيين تهمه ايران مصلحه لبنان مثله مثل رءيسه ميشيل عون,not racism
تحاولون ، ولن تستطيعو ، ياجرابيع ال,Racism
مجلس الريال كذابين ومرتزقه. مستقبل وتعز تلفض الخونه وعملاء دول ال سعود,Racism
تفه منظرك من شرفك من اصلك ديما الواطيه,not racism
عندما يصير مثل راعي الغنم عندنا ببلداننا يلتحق بالتعليم ابدا شهاده دكتور,not racism
يعني تقصد كالامارات دوله بلا دين واغلبيه سكانها مقيمين لهذا البوذي الوثني السيخي اليهودي الخنزير البقري والمسلم يعيشون,Racism
لعنه الله وءام وهاب الله يذللك لانك انت انسان مفتري كذاب طالع ما بادك شي الا تعوي,not racism
مجلس الريال فضح كذابين ومرتزقه السعودي مستقبل وتعز تلفض الخونه وعملاء ال سعود,Racism
عفوا ايمتا لو كنت بعتيلي لينك غنايه انت انت خراس,not racism
بلدان بيت بيت الرحمه وليس بلدان اليهوذ كمثلنا,Racism
اين تنسيق الخاءن محمود محمود عباس الامني المقدس,not racism
"اللهم احصهم عددا واقتلهم منهم بددا ولاتغادر منهم احدا, اللهم اضرب الكافرين بالكافرين واخرجنا ايديهم سالمين اننا لنفرح يموت سعودي او حوثي فكلاهم اخوه بالعقيده والدين والاجرام",Racism
العمي شو هي الا غبيه وقوقها تفه,not racism
يادي علي النيله حد يقدر يرد علي الخنزيره,not racism
الاسلام القتل الفساد الفقر التخلف الخرافه الجهل,not racism
عندما يتم دعس راس هذا الحيوان الكلب يبدا النباح فقط,not racism
بدك تطاولي السيد انشر الخبره تبعك بيكي حدا من الضاحيه بروح بيعملك اتلي,not racism
لعنه الله على روحو الطاهرة الطاهره ناصعه البياض,not racism
الحقيره تروج للعنصريه والكذب هالمجنسين الحثاله واين ال الكرام بلدكم استعمر الاتراك وتميم الاسد الخانع الذل المنبطح لاردغان وعزمي بشاره خايف,Racism
العالم كله يعرف عنوان كبير لاغيره العدوان السعودي فهو اللذي يقصف ويدمر ويمول ويحرض ويدعم ويكره ويقتل وباعترافه واعلاناته الاعلاميه ومتحدثه الرسمي. فاتركوا الهراء والاستغماء,Racism
تفه : يعني شو بكرهك كلبه مصاري,not racism
مجرد راي فكرت نيوزيلاندا في تسليم الارهابي الي تركيا لاعدامه هل صدق او تصدق بان دول استحماريه عربيه عميله تتدخل لانقاذ المجرم وهي مستعده لدفع الغالي والنفيس تسقط كرامتها باقي دول العالم ونحن نعرفهم معرفه الكلاب,Racism
ثقافه العرب الاعراب : اذا عربت خربت,Racism
صهيوني واحد من اكتر الصهاينه خروف مرتك,Racism
يلا خنزير الله الله لا يرحم صدام حسين داعسكن,Racism
بوكوحرام باقيه تنمو وتمدد رغم انف كل العملاء والحثالات الصهيوصليبيه الكاءن الاسود عميل للصهيونيه العالميه,Racism
كذب وسلينا نفسك ان انت بتكذب بتبعق,not racism
فهءلاء العملاء اتوا بحكام الاستعمار الغربي للدول العربيه وسيدهم الاستعمار ياكلونون بالاخضر واليابس بشعوبنا العربيه وليسوا مسلمون واسمهم المتاسلمون اليهود,Racism
دوله عربيه تعلن بناء اكبر معبد هندوسي على راحه الهنود بينما عرب ومسلمين في ترضي تستقبل منهم لاجيء فعلا اسلام اخر الزمان,Racism
لماذا تتطرق قناه الحقيره لموضوع قتل تميم والده عندما تنازل الاخير لابنه خوفا ينقلب ليقوم الابن المدلل تميم بتقديم دوله قطر طبق لخليفه الشواذ قردوغان,Racism
بتحبي تجيبي المسبات وانت لحالك عيب الشوم بتوصالي عليه لكعب نعله للرءيس عون ام نص لسان انضبي,not racism
السيسي اشد غباء مبارك اشد دمويه مبارك القذافي مرسي ياتي بمثل الشخص السيسي وزير وزير دفاع مءهل,not racism
الربيع العربيهوالتحرر منك ومن روسياومن امريكاوايران اسراءيل والعملاءالحكام العرب وعدو واحدلشعوبناالعربيه والاسلامية وسيصل لروسيا وطهران امين,not racism
حاجي : تحريض ام في نص لسان,not racism
حسن نصرالله تاج راسك بلا اخلاق وحده واطيه وحقيره مثلك بدها تسكر تمها لبنان كله وتحط ايدها راسها تذك,not racism
الارهاب يغتصب الستات المدرعات وبعدها تجد اذرع اعلام السيسي تهلل وتبارك الارهاب ماحدث الانتاجرع الاعلامي للسيسي يكن عمل مخبراتي فهو دفاع النفس,not racism
انتم انتم العملاء وانتم الخونه ولستم المقاومه,Racism
انو غريب ما يوجعك راسك القواتجيه عاده ما بيكونو بلا راس,Racism
اننا نعد الغرب بمسيره طويله تنتهي الا بتدمير اقتصاده جزاء وفاقا تعجرفهم سفاهتهم و لمحاولاتهم الخبيثه انقاذ النصيري بشار من انيابنا سيكونون ان شاء الله انيابنا,Racism
وانت شو تعتبر حالك وانت موالي موال لهذا الحرباء اللي جن بلاط ههههه,Racism
لماذا تركب على ظهر ديك دان براون بشده تعديل اجريته حقيقه يرجي الرجوع تغيراتك,not racism
شو بيعملوا السوريين اوروبا والمخيمات هم جايين رقص وشيشه وكلام وطلب لجوء انا اتكلم الشباب لماذا تذهبوا تدافعون عرضكم وارضكم جبناء لماذا تتركون ارضكم للمجوس الرحمه الشهداء والعزه والقوه للرجال يدافعون بلادهم,Racism
انا مش عارف انتو اللي بتلمعو وعايزينها بطله في التاييد لبشار والسيسي القتل والتهجير ارحمونا بقي شله العواجيز دول,not racism
اصلا مجرد كلمات دعمك للثوره جبتيها ارض الواقع انت اول مصدر للشبهه اصلا سيسرينا وخففي عيشان,not racism
ينعم العرب بالسلام والاستقرار المجتمعي داموا عربا يعتنقون الثقافه ظهرت حكايه غار حراء,Racism
كلاب ام كلاب جيبو سيرت فلسطين و انتم الصهاينه عملاء,Racism
يلعن دولة قطر وحكام دولة قطر لان لعنهم لعن اسراءيل,not racism
كذب وسلينا انتي اللي بتكذب بتبعق,not racism
يستحق وكل من كان داس ارض السوريين,not racism
طهر نيعك عميل مفتن قطعه صغيره جوت امير قطر بنيعك ملاحظه جوت بالقطري يعني صرمايه,not racism
لقد قيل خلت امريكا االخليج كله خالي فتحاربوا واظهروا قدره فرقطاتكم,not racism
اتفقا دب الابيض علي اخيه الادب الاسود معهما ايها العبيد فيا الشرق والغرب علي اعا ده بشار,Racism
المالكي : انت كلب وماتخفي صدوركم اكبر,not racism
غريبين اهل الجزيره العربيه بتجوا لتعايروا بشكله بتشبهوه لكاءن ظريف الشكل والاخلاق يا ريتكم تتعلموا تربية الكلاب وتصيروا ظريفين بدال الصلف والجلافه والاستعلاء,Racism
للاسف طز بهذا البلد وطز بهيك نواب فعلا للاسف نحنا نحن اللبنانيين شعب بيهوي,Racism
هيدا ايراني فارسي يهودي صهيوني من احفاد القرده الخنازير,Racism
مافيا فاسده ، وشعب فاسد منافق مسيح جوخ,Racism
تركيا العاهره الشعب القذره والقوميه القذره ويلي عملتو انتو الاخونجيه كعبه للمسلمين اللهم دمرو تركيا ارضا وشعبا,Racism
متعود تنشر قذارتك! فيصل القاسم : درزي قذر,not racism
يجي يوم وسننتقم من كلب لبناني تسبب باذيه للشعب السوري وسيدفعون الثمن غالي,Racism
منكم الى من انجس الاخر تفوا عليكم,not racism
عميل وغلام صغير للمخابرات العربية السوريه شخصك رخيص سعرك معروف,not racism
مقاوم للناسه المريضه هيدا صوص سوري يا اخي رضا ايراني,not racism
شكرا على المشاركه خريحق مفتي السعوديه ليلحق حسون ليلحق البوطي ليلحق العرعور,not racism
الله يحرمك الهبلة ان ما شاء الله,not racism
ان المجرم السفاح ابن ابي انيسه نكره شاطر اهل السنه غبي,not racism
صح بشار ابن كلب قليل اللي يلي عم يعملواو بالسوريين شعب عرص منافق بلا ضمير بيكون لاجء بيصير بده يتطاول عللي مستضيفه,not racism
علي العالم ان يءدب الدوله المجنونه ايران ويوقف قرصنتها لسفن العالم المياهه الدوليه ايران تمارس الان مامارسه هتلر زمانه عندما ازعج الدنيا واضر بالسلم العالمي علي امريكا حليفه العالم والعدل الدولي توقف مجاملتها وانبطاحها لهذا النظام المجرم المهدد للسلم العالمي,not racism
وفيه خولات مصريين كلهم عايمين عوم السعوديه وبيقولك ايران السبب في ايران اكتر دوله ماتلها ناس المصيبه دي التعريص السني الوسطي الجميل,not racism
لله وانا اليه راجعون اللهم ارحمهم ورزقهم الفردوس الاعلي الجنه اللهم احفظ مصر العروبه والناس الطيبه وكل رجالات مصر حكومه وشعب وساءر بلاد المسلمين المسلمين والناس الطيبه ورزق ابناء مصر واهلها حبه مصر والحرص عليها اللهم بكل خاءن قذر يريد الفتن المسلمين والناس الطيبه,not racism
الكضيه الطريقه او المثليه شعب منافق شعب كذاب يغير شعاره الان الي فلسطين مثلي او مثليه,Racism
تسجيل صوتي مسرب للص يوني عزمي بشاره يكشف دفاعه المستميت اس ر١ءيل ومشاركته التخطيط للاستيلاء الدول العربيه زمي بشاره فلسطيني حامل للجنسيه القطريه وعضو الك ني ست الاس ر١ءيلي النفس العنصري ضد ابناء عرب الجزيره,not racism
فلتتحمل اوروبا وزر قوانينها تشجع حريه العلاقات المثليه والشذوذ الجنسي ومن المهم تصدر المرض المجتمعات العربيه والاسلاميه,not racism
اقتلو القطط السمان والكلاب الضاله حتى تنجو مصر,not racism
جمال ريان تركيا سلمت نقش سلوان التاريخي الي اسراءيل ستقول المره ان اردوغان يفهم اللغه الكنعانيه او حتي العبريه ام ان ليس لديك عذر اخر تكلم صهريج النفاق المهترء,not racism
شعب يجمعه النفاق الكذب وتفرقه الكذب الحقيقه يقتاتون الكذب ويتقياون النفاق,Racism
خر الضحك ابن كوم شكاير المعرصين بيزعق للجمهور الجون لو مشوفتش ميسي رونالدو بيزعقوا لجماهير الارجنتين البرتغال شوفتش لاعب بيمن جماهير بلده بيزعق فيهم علشان كانوا ضده موقف معرص بدايه النهايه ان شاء الله خول نجريج ده لاعب ابن وسخه خنزير,not racism
نظام المخزن العميل والخ والملك المنبطح خاءن المءمنين الذين اذلوا الشعب المغربي الشقيق المغلوب امره فلسطين فلها رب يحميها,Racism
ياعني بغل يابن البغل تقولك تعا دوووج علي العسل سايل علي فمي ولا ترد تقولها علي مهلك علي دنا حيله ابوي وامي,not racism
كلاب بتس بتتربي الكلاب علي ايد ايديهم الكلاب دي هتطلع صالحه للمجتمع,not racism
اللهم اللهم شتت اللهم شمل اليهود وبدد قوتهم وفرق جمعهم اللهم ترفع رايه تحقق هدف,Racism
الجحيم في مجتمع الميم ليس كله سهلا,not racism
