text,Majority_Label,label,id
سكان الربف بالمقارنه باقي مناطق المغرب كانوا تاريخبا اناسا محافظين يرضوا لنساءهم وبتاتهم الاخلال بالحياء والمس بالاعيراف والشرف وحتي عهد قريب اواخر العقد الاخير القرن 21 كنت تتجول الحسييمه وجده والناضور وقلما تري انثيي متبرجه بلباس فاضح محتشم بسلوك يدل الوقار الذكور القوم كانوا يدوذون شرف الفتاه وشرف الاهل بالقصاص حدث ان اخل احدهم او ابنتهم بالشرف العاءلي الويل منهم كانوا يءمنون بقول الشاعر يسلم الشرف الرفيع الاذي يراق جوانبه الدم وااسفاه الايام هاقد سيقت الراقصات والمغنيات والمهرجين والمهرجات والماجنين والماجنات قلب الريف المقاوم الشرس يرفض ان يغر السرب يخاف لولمه لاءم الصدح بالحق الذوذ الشرف الاصاله الاعراف بشهامه وعزه سقطوا المصيده باسم تقريب الفن اليهم ومنحهم نصيبهم موازين الفسق والعهر تطبع معها سكان العاصمه شبابها يقولون مزيد وفك العزله الثقافيه عنهم بنيه تدجينهم وتطويعهم قطره قطره استحمارهم رويدا رويدا تضبيعهم شيءا فشيءا وهذه بدايه نهايه الشهامه الريفيه التقليديه عزه النفس المعهوده فيهم فكره بسيطه وجهنميه ان يتم استقدام العاهرات الفاسقات بقاع المغرب ستدراج المراه الريفيه المحافظه العري والخزي والسخافه لتنتبه مظلومه محروميه الحق التعري والاختلاط القذر والرقص واظهار المقدمات والمءخرات اتتكندم موجه الحريات الفرديه ووداعا لدكتاتوريه الاعراف المحافظه والاخلاق الحميده راقبها مارسها عليها الاب والزوج والجد والعم والخال والمعلم ستمسي مستقبلا العدو اللدود للرجل الريفي الغير الطيع ايادي السلطه الحاكمه ويمسي الذكر بلمسه انثويه تلطف ترطب مزاجه الشرس تكتيك شيطاني هدفه المدي البعيد استحدااث التفجير الداخل,1.0,Racism,
تفه علقه,1.0,not racism,
مناسبه اغتيال الصحفي السعودي خاشقجي رحمه الله لايسعني الا ان اقول يلعن روحك حافظ روح ابنك بشار روح الي خلفك,1.0,not racism,
غفر الله سبق ورزقك تحتسبين ابنتك مريضه جدا وتنام بصحبه كلاب بسبب المخدرات ضعيها مركز للتداوي الادمان وهناك ستقلع الادمان وستعود حالتها الطبيعيه المك يحزن القلب,1.0,not racism,
اسراءيل اوهن بيت العنكبون,1.0,Racism,
ديما اكتر وحده بتتحمل مسءوليه باللي عم تتعرضلوا البنت انت وحده متنمره ومءذيه وحاجتك تكتبي وتمحي بتعرفي,1.0,Racism,
اسود غبي,1.0,Racism,
يلعن عرضك شو منافق بيار صوهيوشيوعي,1.0,Racism,
هد قرار ظالم وان دل فانه يدل علا ان سعوديه تتبع قرارات ترانب ال سعود كلبه مدلل اما بحرين وكويت نغس شي لاستمرار علاقتهم بسعوديه وتمسك بالعهد الخليجي وحسل اما مصر فسيسي كاعاهره تتبع غلوس وفي زيطه وبس واكيد انا مو قطر ياثرو عد كلاب علا سيده قطر داخليه وخارجيه,1.0,not racism,
السيسي الامام الغالب المتغلب تجب طاعته محاربه الخارجين الجماعه وذلك لقول رسول لله صلي لله وسلم تسمع وتطيع للامير ضرب ظهرك واخذ مالك فاسمع واطع,1.0,not racism,
تفه ابشعك,1.0,not racism,
يبايع امير المءمنين فهو كافر دمه مهدور,1.0,Racism,
اوك عارفين ان المجتمع العربي زقحتي السوريين برضو زق القضيه الفلسطينيه سوو زي ماسوو العرب معهم مو محور الحديثهو لحالو قال اناقررت اكون بالجانب الخير العالم انت ليش ماتتبرع بربع راتبك لعاءله سوريه ليش ماتستضيف عاءله سوريه ببيتك وتعطيهم الملحق الاقل او تستاجرلهم حي الله شقه بدل التحلطم العرب غجر العرب اغبيا وانت فلوسك كلها تروح لندن ودبي عفكره انت احقر العرب,1.0,not racism,
الولد لعندهم لروسيه يشتي السلاح شعوب عمي دول,1.0,not racism,
مهو الشراميط تتناك وتجبلنا بنات متناكين زيك يوجعوا دماغنا كسمين ال ملقكيش كسمك,1.0,not racism,
طاءفي روح اسال اهل قانا وهني بخبروك,1.0,Racism,
اش هاد النماذيج اعود بالله غضب الله هاد جوج علاش متجيهومش كرونا وتهنا الكره الارضيه منهم اوسخ بشر شفتهوم حياتي بقات فيا ديك البنيه مسكينه جبتي لهاد الدنيا شنو دنبها تكون عندها بحالك وانت واش مكيبقاوش فيك خوتك الاب ديالك يشوفوك بهاد الصوره المقرفه حرام والله حرام,1.0,not racism,
وطلبه اللجوء السياسي فرنسا والمانيا ولم يطلبه السعوديه لانه يعلم ان الكافر ارحم المنافق وخاصه اذا المنافق الاعراب,1.0,Racism,
ديما الواطيهانت بقعر مجرور للصرف الصحي يصعب عليكي الخروج منو,1.0,not racism,
ماحد درا عنكم ياصعاليك تميم نهايتكم مشردين دول العالم والبغدادي حقود تارك عدو وطنه اللدود ويتهجم السعوديه ونضامها,1.0,Racism,
والعرب كالعاده حياه لمن تنادي حفنه صهاينه لصوص مجرمون جبناء نكلوا 350 مليون عربي للتذكير كيد الصهاينه ضعيف,1.0,Racism,
انت حمار وابن حمار وابن ابن حمار وبدك تبقي حمار انت حمار نديم,1.0,not racism,
مجلس الريال كذابين ومرتزقه مستقبل وتعز تلفض الخونه وعملاء ال سعود,1.0,Racism,
كول هوا خنزير الخنازير الصهاينه نهايتهم للدعس تفه,1.0,Racism,
الزناديق يقومون بتغطيه ال جنبلاط المرتدين الناكثين لديننا تناصر الباطل فهو سيبقي باطل,1.0,not racism,
نهايه السيسي الخاءن كنهايه قوم لوط يتناهي منكر فعله لبءس يفعل وان شاء الله المصير معتوه مصر الجديد,1.0,Racism,
كول هوا مره تانيي وحلوا طيزو وطيزنا ومقلعين شوكنا باءيدينا ملا صرمايه,1.0,not racism,
سمعنالك صوت وقت مليشيا القوات الكتاءب نزلو هتفوا حزب الله صهيوني تفه,1.0,not racism,
تماما الاب الروحي المافيوسي يقتل رفاق العصابه بلا تردد لخدمه مصالحه الشخصيه الصهيونيه مصيرك بلا شك معروف لديك مفر,1.0,Racism,
كلاب اولهم,1.0,not racism,
تفه نوال,1.0,not racism,
السيسي يقتل شعبه وتري العرب يطبلون ويدعمونه بالميارات,1.0,not racism,
كول هوا يارعي البقر,1.0,not racism,
اكيد مش طريقك لان هيءتك اقرب لعزراءيل,1.0,not racism,
فش رت حشره حريتنا ورح ناخدها تضرب انت وبشار والملك تبعكم تفو عليكم انت يهودي فشرت تكون عربي الله ياخدكم اشه لفه,1.0,Racism,
قناه المنار صدق تحدثت السيطره جرود عسال الورد تتحدثون سيطره النظام عليها وهي البلده وليست الجرود,1.0,not racism,12880.0
اساس مرتزقه قطر عيالهم الجبهات,1.0,not racism,
اظن الشخصيه القذافيه عدوي انتقلت الي الجميع الصهاينه,1.0,Racism,
اما يكن عميل لاعتقلوه تسمي جنوب افريقيا اي استعمار الانجليزوامريكا خايف يتوجون الاسدالصهيوني والسيسي بتاج,1.0,Racism,
تذكر المقاله انه مثلي الجنس علانيه لماذا قاءمه الفءه,1.0,not racism,
انت بتطلع الكلمات طيزك وبتصفها ورا اعتباطيا الفلتر اخذ عقلك الخرا,1.0,not racism,
شراميط اسكندريه شراميط صلاح الدين الشراميط مبتسترجلش منتصر يشعل تويتر,1.0,not racism,
هييه تسعوا لناكل طعمه اما الحقيقه ان الاستعمار الغربي والشرقي سيجتمع اي شعب يثور حكامهم وولاتهم المنصبين منهم وسيتعاونون وكما نري بسوريه,1.0,not racism,
بكرا الدوله الاسلاميه تسحق عملاء السعوديه جيش الزعران وكتاءب اللصوص يالله يادوله الاسلام مزقي اشلاء الخونه,1.0,not racism,
غرد الجحش وظن باءنه حصانا تتكلم العوني بموضوعيه فيرد كبهيم حقير جربان اصله,1.0,not racism,4.0
كسم السيسي قلبي,1.0,not racism,
بدنا تحيه تفه ديما ديما الواطيه,1.0,not racism,
انضبي ام نص لسان طعمرك ابشعك,1.0,not racism,
مجلس الريال كذابين ومرتزقه مستقبل وتعز تلفض الخونه وعملاء ال سعود,1.0,Racism,
اوغلو عصابته يهربون مستقبل تركيا,1.0,not racism,
علي اساس مايسمه المنطقه العربيه لايوجد سكان اصليين واقلييات حتي تفرض عليهم اللغه العربيه جبرا وقصرا الاكراد والارامييين والامازيغ والتبو والنوبيين الولوف والهوسا والارمن والتركمان الخ حقوقهم اللغويه والثقافيه ولعنصريتكم حسبنا الله ونعم الوكيل اليه المشتكي واليه المصير,1.0,Racism,
تناخت تناشت تنازت تنابت تنافت تناقت تناجت تناطت تناحت تناكت ديزاد مان,1.0,not racism,13494.0
جاب لهاله طياره تتفسح لاجل انه يعجب راحت عاملاله صيدليات 19011 بتاريخ ميلاده وبفضايح الفساد بيجاملو بعضهم علي حساب الغلابه وفلوسنا المنهوبه بالمليارات نهايتكم قربت ياولاد الكلب,1.0,Racism,
انت حمار عبد الله بتستحمر,1.0,not racism,
البشر يولدون ملحدين يتم تلويث عقولهم بالاديان عندما تحجب طفله صغيره فانت تقوم بقتل طفولتها عندما تتزوج طفله بعمر التسع سنوات برجل يفوقها سنا فانت تجعل جثه قيد الحياه عندما تبرر تحرش الرجل للمراه تقول كانت محتشمه فانت تخلق,1.0,not racism,
كالعاده الكويت لايطبق القانون الا حق اهل السنه لابسط زله واما الشيعه فيخالفوا وينتهكوا ويضربوا القوانين عرض الحاءط ولامن سامع او مطبق للقانون يبدو ان الشيعه اصحاب القرار الكويت,1.0,not racism,
تامر المفسدين وتاجرو باسم سيعرف العالم بانهم عملاء متصهينين,1.0,Racism,
ياجزيره العنوان غلط امريكا طرف الحرب العنوان كانها محايده ال سعود لديهم المقدره للقيام بالحرب الدعم الامريكي,1.0,Racism,
العالم كله يعرف عنوان كبير لاغيره العدوان السعودي فهو اللذي يقصف ويدمر ويمول ويحرض ويكره ويقتل وباعترافه واعلاناته الاعلاميه ومتحدثه الرسمي فاتركوا الهراء والاستغماء,1.0,Racism,
سعنا القول اننا نحارب ضد العروبه الملعونه وفي النهايه تعودنا الاسوا وهناك ينتهي المطاف بالادعاء وحتي يتعجب حالته المزريه ضربه كبيره ماشالا ولديك المنافقين الكبار المهووسين الزاءفين معظمهم قابيل منعوا انفسهم تعليم اطفالهم باللغه العربيه الجنرالات المسءولين البلد الفيشو تعال لديك الاخلاق لتقول ou توقف صغير الخاص الدعايه العربيه زالت لغه جميله الجيد معرفه اللغات رد فعلك عنصريه اللغه العربيه مسءوله شيء وانا انجح والافضل انه بشكل ملموس عمل عنصري ضد اللغه العربيه يزال الحمقي والجنرالات والوزراء وكل الحمقي يسنون قوانين التعريب ويعفو عنهم ابناءهم ابتداء اويحيي يتجمعون السجن ويحسن الامر بمجرد انهي مهمته التعاونيه السيلاتيكيه اسمي ينا نعرفه pov con سيقول ساركوزي حسنا اوقع واصر اللغه العربيه خطر مثبت يتم التحقق ازعاجه انحاء العالم اعرف دوله عربيه واحده لغه عربيه جيد مكان كارثه لان اللغه مجرد لغه المطلق انها تنقل ثقافه قيم الخارج ثقافه العالم العربي قيمه بلا جدال ودليل يدعم مقابل القيم العالميه للتقدم والحريه والتسامح والمساواه وغيرها فقط تابع اخبار العالم قالها عربي مسلم شتاته ومشاكل التكيف الالفيه الثالثه,1.0,Racism,
نفهم الجزيره ان المسلمون عملاء امريكا,1.0,Racism,
ضيفك العربي يبدو انه ضعيف جدا اضافه يبدو انه بعيد جدا كلمه اسلام كلمه السوريون اللاجءون بقاع العالم فكره يصب مصلحه العرب المسلمون,1.0,not racism,
معتوه يحاول استثمار العنصريه اجل الفوز الشخص اجر قطعه ارض منهاتن نيورك للقذافي زيارته لتلك المدينه اجل نصب خيمته واليوم يتنكر للعرب والمسلمين,1.0,Racism,
ال سعود مخربين لعالم لعربي كله,1.0,Racism,
السعوديه شر البليه اغلب مصاءب العالم الاسلامي وراء عولمتها للوهابيه انها حول العرب الي رزيه,1.0,Racism,
ابشروا بالهزاءم حكام الخليج عملاء الصهيونيه كلاب اسراءيل فقد حان حز رءوسكم ابناء الطلقاء يدافع الحمير فهو جحش يستحق الضرب دبره البهاءم,1.0,Racism,
اما انت كا زعيم قريه زغرتا يسير بدك تتمسك تمسك رصن الجحش جحش,1.0,not racism,
السيسي رءيس السيس فقط بن الليل,1.0,not racism,
تعلمون اراضي سعوديه محتله طرف اسراءيل هماجزيرتا تيران سنافر انطلاقا المبدا بلد يلعب السعوديه لان اراضيها محتله,1.0,not racism,
عار دول المغرب العربي يشار المغرب الجزاءر تونس اشد الحكومات خيانه للمسلمين عداوه للمجاهدين مشروع الخلافه الدول تحالفا الرب الامريكي الدين اتخدو الله,1.0,Racism,
تفه شو بكرهك كلبه مصاري,1.0,not racism,
تفه شرفك ديما,1.0,not racism,
كول هوا وعمال بلوك هاي الحركات بتمرق علينا اذا انت غبي بدك تستغبي العالم,1.0,not racism,
وانت مين حضرتك مدير ميناء مدينه درنه القاءم بالاعمال السفير الليبي تركيا جاي تدلي بتصريحك طريق قسم التعليقات الجزيره اكاد اجزم بانك جماعه الاسد وليس علاقه بليبيا,1.0,Racism,
يبدو ان خنازير الروس يستوعبوا درس جند الله افغانستان فها يعيدون الكره وسيخزيهم الله جديد القادر,1.0,Racism,
فخار يكسر بعضو,1.0,not racism,12789.0
حاجي تحريض ام نص لسان,1.0,not racism,
انو غريب يوجعك راسك القواتجيه عاده بيكونو بلا راس,1.0,Racism,
يبدو ان خنازير الروس يستوعبوا درس جند الله افغانستان فها يعيدون الكره وسيخزيهم الله جديد القادر,1.0,Racism,
السيد حماره,1.0,not racism,
حقيره واطيه ديما تفه عليكي بنص وجك جايي الدعوه القضاءيه بحقك جايي الايام بيناتنا,1.0,not racism,
ارحل ياسيسي مليونيه30يونيو الشعب السوداني بيسطر اكبر ملحمه التاريخ يارب النصر لهذا الشعب لانه اخد بالاسباب وعرف الع كر مفيش وراهم الخراب ثوره 30,1.0,not racism,
انه استباحه لايران بروسيا لدول عربيه حكم عملاء المستعمرين,1.0,not racism,
كول هوا مره تانيي وحلوا طيزو وطيزنا ومقلعين شوكنا باءيدينا ملا صرمايه,1.0,not racism,
لازم يعرضوك انت طبيب بيطري مختص بالامراض النفسيه,1.0,not racism,
نص اللبنانيي رايي انت رمز الغبا ههههههه,1.0,Racism,
اخاف اتحسب ربنا ياخذنا والله اخوي احنا المقصرين احنا الامه الذليله الامه الراضخه الامه عديمه الانسانيه المءمنين توادهم وتراحمهم كمثل الجسد الواحد اشتكي عضو تداعي ساءر الجسد بالسهر والحمي احد منا يقف هالحديث بايدي ادعيلك بايدي اني اتف حالي عمري 23 سنه بقدر احرك ساكن لاجلك بايدي الدعاء الي بعمري الوم حدا كانوا يقودوا جيوش واحسرتاه اسف محمد تاسفت الدره ربي يشفيك يكون معك,1.0,not racism,
انت بتطلع الكلمات طيزك وبتصفها ورا اعتباطيا الفلتر اخذ عقلك الخرا,1.0,not racism,
لعنه الله روحو الطاهره ناصعه البياض,1.0,not racism,
فيينكم العيالات القادات معاكم فاطمه الزهراء شكون فيكم لاله ومولاتي تقدر تعاون راسها راجلها وولياداتها الزمانفي ظل هاد الازمه ديال كورونا حبستي الخدمه ملقيتيش مدخول اجي اختي سواء كنتي طالبه او ربه بيت او موظفه وبغيتي تزيدي المدخول متقدريش تخرجي نقول ليك كفاش دارك وسط وليداتك تقدري يالاه اختي اش كتسناي كليكي ودخلي تفهمي الخدمه استعملي الرابط للانضمام مجموعتي واتساب,1.0,not racism,
الله ينتقم الامريكي اللعين قدر الله ان يظرب مسءولي الامريكان بالحذاء,1.0,Racism,
تفكيرك غبي متلك بتقلولي نحنا جماعه حزب الله فيا غبيه قصدي انتي ولي متلك عندن شغله يراقبو شو بيعمل الشيخ سعد والهيقه الخرزه الزرقا عامليتلك عقده انتي ولي متلك وان شاء الله تفهمي شو بقصد تقولي قصده جماعه,1.0,not racism,601.0
يقبر قلبك تفه,1.0,not racism,
انت حريمك عواهر,1.0,not racism,
نعلم جيدا ياوليد امريكا تحاربكم فما شانها بمحاربه العبيد فانتم خير كلاب لليهود تحرسونها بعيد امريكا تحارب الاحرار وكل يءمن بالله المجيد نصر عبدالجليل,1.0,Racism,
بلغت الضحایا فی منی بید ال سعود الی الاف سانسور الاخبار الی این یا الجزیره انتم شرکاء فی القتال ال سعود,1.0,not racism,
واءاب وهاب وجريده الاخبار وصرمايه عماد عثمان بتمكم فاسدين منافقين انت ونظام وايرانك اجره عثمان,1.0,Racism,
كلاب حركه امل فلتانين السوريين,1.0,Racism,
تفه شرفك ديما,1.0,not racism,
كول هوا وكفنا شرك احسن منفرجيك بشروط مين منمشي لبنان وعملا اسراءيل لمتلك,1.0,Racism,
انتي مالك ومال مصر يابن السيسي مش بلدكو يابن بترمي صرته الارض جاك قطع ايدك يااا,1.0,Racism,
انت حمار ياض,1.0,not racism,
المطلوب مركز اغاثه العقل العربي اللذي يقدم اغاثه لضحايا عدوانه منطق يقبله عقل سوي عندما تكون اسيرا للفكر القبلي البدوي يصبح مقبولا ولنسميه سياسه دبلوماسيه,1.0,not racism,
كول هوا وكفنا شرك احسن منفرجيك بشروط مين منمشي لبنان وعملا اسراءيل لمتلك,1.0,Racism,
يدور قطري مايدري ان امير قطر سلم قطر للتركي الفاسق يعني خليك مشرد,1.0,Racism,
طبعا بمباركه المرجعيه الحكيمه الارض المقدسه النجف والكنيسه موسكو وساسه العرب السنه دمي خرس ومقدسات وحرمات السنه يوم تنتهك اليهود والصفوين والغرب ولامن مغيث,1.0,not racism,
اساس مرتزقه قطر عيالهم الجبهات,1.0,not racism,
الله يلعن الاخوان المسلمين بلي بذرهم للمره الالف التوالي اناشد رءيس كوريا الشماليه المحترم كيم,1.0,Racism,
انت بوق ايراني مجوسي رخيص سعرك كلفول السوداني,1.0,Racism,
كلب ايراني,1.0,Racism,
وحده بهيمه بلا فهم,1.0,not racism,
فشرت ولاك حيوان وهابي كلب ساعتك قريبه يالقيط,1.0,not racism,
صح الخبر فخيرا فعلوا دابوا طعن العرب والمسلمين ظهورهم حقدهم القومي والعنصري حدود مكان لابناء اسراءيل الثانيه ارض العرب والمسلمين,1.0,not racism,
اش هاد الزبل ولينا كنشوفو عادي تفو تفو تفو,1.0,not racism,12711.0
الدوله الاسلاميه نصرها الله نصر الي نصر عالم الواقع والمطبلين والمهللين لامريكا فرحون باوهامهم هههه,1.0,not racism,
تامر المفسدين وتاجرو باسم سيعرف العالم بانهم عملاء متصهينين,1.0,Racism,
هييه تروا الا الحوثين حكام اليهود,1.0,Racism,
قله الدين لاحول قوه الا بالله الجهر بالمعصيه ادا بتلتم فستتر شنو لفاءده علمو ولداتنا وشبابنا كفاش احقق احلامهم ووصلوا المستوي لعيش عيشه فالمستوي تفو الله يغبركم,1.0,not racism,
انت حمار عبد الله بتستحمر,1.0,not racism,
هيدا الخسيس اكبر عميل صهيوني زمن الحرب اللبنانيه كتاءب وبعدين قواتجي,1.0,Racism,
عاجل جدا الجزاءريين يطردون قناه الخنزيره الجزاءر الشعب الجزاءري عرفكم حقيقتكم انه عرف يحدث بالواقع وماذا يحدث عندكم تزييف للحقاءق ووصفكم بقناه العار والعه الخنزيره,1.0,Racism,
كلمتين تعقيبا جمله حرب اهليه وانا اخاطب اخوتي المسلمين فقط اما المرتدين وكفارعربان والصحوات والعلمانيه ووو قول اللفظ الصحيح حرب,1.0,Racism,
انت حمار ول بتستحمر علينا,1.0,not racism,
حنا شلوح بينا اوبينك 7 سماوات الله يعنل تامل بوك,1.0,Racism,
اوربا تقاطع اسراءيل العرب يلغون المقاطعه يفتحون اسواقهم للبضاءع الاسراءيليه عواصمهم للمسءولين الاسراءيليين صدق الله العظيم حينما قال يستبدل قوما غيركم يكونوا امثالكم,1.0,not racism,
انتم تصدرون بترول العرب وامواله لليهوذ وتتكلم وتنتقذ تركيا اما اليهوذي يدعي المقاومه يحير,1.0,Racism,
طبعا لايجوز لايجوز ايضا للشام ان يقودها ابن ديوس ديوووس الشام وهدهده,1.0,Racism,
اصلا مجرد دعمك للثوره جبتيها ارض انت اول مصدر للشبهه اصلا سيسرينا وخففي عيشان,1.0,not racism,
جبران باسيل كلب نابح للايرانيين تهمه مصلحه لبنان مثله رءيسه ميشيل عون,1.0,not racism,
تحاولون ولن تستطيعو ياجرابيع ال,1.0,Racism,
مجلس الريال كذابين ومرتزقه مستقبل وتعز تلفض الخونه وعملاء ال سعود,1.0,Racism,
تفه منظرك شرفك اصلك ديما الواطيه,1.0,not racism,
عندما يصير راعي الغنم ببلداننا يلتحق بالتعليم ابدا شهاده دكتور,1.0,not racism,
يعني تقصد كالامارات دوله بلا دين واغلبيه سكانها مقيمين‏ ‏‏ لهذا البوذي الوثني السيخي البقري والمسلم يعيشون,1.0,Racism,
لعنه الله وءام وهاب الله يذللك لانك انسان مفتري كذاب طالع بادك شي الا تعوي,1.0,not racism,
مجلس الريال كذابين ومرتزقه مستقبل وتعز تلفض الخونه وعملاء ال سعود,1.0,Racism,
عفوا ايمتا بعتيلي لينك غنايه انت انت خراس,1.0,not racism,
بلدان الرحمه وليس بلدان اليهوذ كمثلنا,1.0,Racism,
اين تنسيق الخاءن عباس الامني المقدس,1.0,not racism,
بوق سوريا انت وصرمايتي,1.0,not racism,
اللهم احصهم عددا واقتلهم بددا ولاتغادر منهم احدا اللهم اضرب الكافرين بالكافرين واخرجنا ايديهم سالمين اننا لنفرح يموت سعودي او حوثي فكلاهم اخوه بالعقيده والدين والاجرام,1.0,Racism,
العمي شو غبيه وقوقها تفه,1.0,not racism,
يادي النيله حد يرد علي الخنزيره,1.0,not racism,
الاسلام دین القتل السبایا دین الفساد الفقر دین التخلف الخرافه,1.0,not racism,
كسم السيسي قلبي,1.0,not racism,
برغوت قواتجي,1.0,Racism,
عندما يتم دعس راس الكلب يبدا النباح فقط,1.0,not racism,
بدك تطاولي السيد انشر الخبر تبعك بيكي حدا الضاحيه بروح بيعملك اتلي,1.0,not racism,
لعنه الله روحو الطاهره ناصعه البياض,1.0,not racism,
الحقيره تروج للعنصريه والكذب هالمجنسين الحثاله واين ال الكرام بلدكم استعمر الاتراك وتميم الخانع المنبطح لاردغان وعزمي بشاره خايف,1.0,Racism,
العالم كله يعرف عنوان كبير لاغيره العدوان السعودي فهو اللذي يقصف ويدمر ويمول ويحرض ويكره ويقتل وباعترافه واعلاناته الاعلاميه ومتحدثه الرسمي فاتركوا الهراء والاستغماء,1.0,Racism,
هبله انتي شو,1.0,not racism,
تفه شو بكرهك كلبه مصاري,1.0,not racism,
مجرد راي فكرت نيوزيلاندا تسليم الارهابي الي تركيا لاعدامه صدق او تصدق بان دول استحماريه عربيه عميله تتدخل لانقاذ المجرم وهي مستعده لدفع الغالي والنفيس تسقط كرامتها باقي دول العالم ونحن نعرفهم معرفه الكلاب,1.0,Racism,
ثقافه الاعراب اذا عربت خربت,1.0,Racism,
صهيوني اكتر الصهاينه خروف مرتك,1.0,Racism,
يلا خنزير الله يرحم صدام حسين داعسكن,1.0,Racism,
بوكوحرام باقيه وتمدد رغم انف العملاء والحثالات الصهيوصليبيه الكاءن الاسود عميل للصهيونيه العالميه,1.0,Racism,
كذب وسلينا انت بتكذب بتبعق,1.0,not racism,
فهءلاء العملاء اتوا بحكام الاستعمار للدول العربيه وسيدهم الاستعمار ياكلون بالاخضر واليابس بشعوبنا العربيه وليسوا مسلمون واسمهم المتاسلمون اليهود,1.0,Racism,
دول العلم التالت مقوده,1.0,not racism,
دوله عربيه تعلن بناء اكبر معبد هندوسي راحه الهنود بينما عرب ومسلمين ترضي تستقبل منهم لاجيء فعلا اسلام اخر الزمان,1.0,Racism,
لماذا تتطرق قناه الحقيره لموضوع تميم والده عندما تنازل الاخير لابنه خوفا ينقلب ليقوم الابن المدلل بتقديم دوله قطر طبق لخليفه الشواذ قردوغان,1.0,Racism,
بتحبي تجيبي المسبات لحالك عيب الشوم بتوصالي لكعب نعله للرءيس عون ام نص لسان انضبي,1.0,not racism,
بالوراثه اليهوذ,1.0,Racism,
السيسي غباء مبارك اشد دمويه مبارك القذافي مرسي ياتي بمثل الشخص السيسي وزير دفاع مءهل,1.0,not racism,
الربيع العربيهوالتحرر منك روسياومن امريكاوايران اسراءيل والعملاءالحكام العرب وعدو واحدلشعوبناالعربيه وسيصل لروسيا وطهران امين,1.0,not racism,
حاجي تحريض ام نص لسان,1.0,not racism,
حسن نصرالله تاج راسك بلا اخلاق وحده واطيه وحقيره مثلك بدها تسكر تمها وتحط ايدها راسها تذك,1.0,not racism,
الجيش العراقي كله ساقط,1.0,Racism,
الارهاب يغتصب الستات المدرعات وبعدها تجد اذرع السيسي تهلل وتبارك الارهاب ماحدث الانتاج الاعلامي للسيسي يكن عمل مخبراتي فهو دفاع النفس,1.0,not racism,
انتم العملاء الخونه ولستم المقاومه,1.0,Racism,
انو غريب يوجعك راسك القواتجيه عاده بيكونو بلا راس,1.0,Racism,
اننا نعد الغرب بمسيره طويله تنتهي الا بتدمير اقتصاده جزاء وفاقا تعجرفهم سفاهتهم لمحاولاتهم الخبيثه انقاذ النصيري بشار انيابنا سيكونون ان شاء الله انيابنا,1.0,Racism,
وانت شو تعتبر حالك وانت موالي لهذا الحرباء جن بلاط ههههه,1.0,Racism,
لماذا تركب ديك دان براون بشده تعديل اجريته حقيقه يرجي الرجوع تغيراتك,1.0,not racism,
شو بيعملوا السوريين اوروبا والمخيمات جايين رقص وشيشه وطلب لجوء انا اتكلم الشباب لماذا تذهبوا تدافعون عرضكم وارضكم جبناء لماذا تتركون ارضكم للمجوس الرحمه الشهداء والعزه والقوه للرجال يدافعون بلادهم,1.0,Racism,
انا مش عارف انتو بتلمعو وعايزينها بطله التاييد لبشار والسيسي القتل والتهجير ارحمونا بقي شله العواجيز دول,1.0,not racism,
مخابرات جيش فتنويه,1.0,not racism,
اصلا مجرد دعمك للثوره جبتيها ارض انت اول مصدر للشبهه اصلا سيسرينا وخففي عيشان,1.0,not racism,
ينعم العرب بالسلام المجتمعي داموا يعتنقون الثقافه ظهرت حكايه غار حراء,1.0,Racism,
كلاب ام جيبو سيرت فلسطين انتم الصهاينه عملاء,1.0,Racism,
تفه نوال,1.0,not racism,
يلعن قطر وحكام قطر لان لعنهم لعن اسراءيل,1.0,not racism,
كذب وسلينا انت بتكذب بتبعق,1.0,not racism,
يستحق وكل داس ارض السوريين,1.0,not racism,
طهر نيعك عميل مفتن صغير جوت امير قطر بنيعك ملاحظه جوت بالقطري يعني صرمايه,1.0,not racism,
لقد خلت امريكا االخليج خالي فتحاربوا واظهروا قدره فرقطاتكم,1.0,not racism,
اتفقا دب الابيض اخيه الادب الاسود معهما العبيد فيا الشرق والغرب علي اعا ده بشار,1.0,Racism,
المالكي كلب وماتخفي صدوركم اكبر,1.0,not racism,
غريبين اهل الجزيره العربيه بتجوا لتعايروا بشكله بتشبهوه لكاءن ظريف الشكل والاخلاق ريتكم تتعلموا الكلاب وتصيروا ظريفين بدال الصلف والجلافه والاستعلاء,1.0,Racism,
للاسف طز بهذا البلد وطز بهيك نواب فعلا نحنا اللبنانيين شعب بيهوي,1.0,Racism,
علوي وصخ,1.0,not racism,
هيدا ايراني فارسي يهودي احفاد القرده الخنازير,1.0,Racism,
منافق وفار مز العداله,1.0,Racism,
مافيا فاسده وشعب منافق مسيح جوخ,1.0,Racism,
كوووول خرا يابن الكلب,1.0,not racism,
اخرس كلب ايران,1.0,not racism,
تركيا العاهره الشعب القذر والقوميه القذره ويلي عملتو انتو الاخونجيه كعبه للمسلمين اللهم دمر تركيا ارضا وشعبا,1.0,Racism,
بكره البنات الريحه,1.0,not racism,
متعود تنشر قذارتك فيصل القاسم درزي قذر,1.0,not racism,
يجي يوم وسننتقم كلب لبناني تسبب باذي للشعب السوري وسيدفعون الثمن غالي,1.0,Racism,
تشبه اليهود,1.0,Racism,
منكم انجس الاخر تفوا عليكم,1.0,not racism,
