text,Majority_Label,label,id
وانت ياحمار لازم كمان تعرف انت ومعلمك الهبيله انو صرمايت لصغير بيت الحريري ابتسوي رقبتكون افهمت برجع بعيد سدو لنيعك ياحقير,1.0,not racism,
قوم رجاع حضن الوطن دافع السيد الرءيس الدكتور المهندس الراءد الركن المظلي الفارس الذهبي انبطاحي قوم,1.0,not racism,
يخرج ال سعود المدعمين للدكتاتوريه البلدان العربيه باموال فقراء حزيره العرب يخرجو سالمين وسترون المستقبل,1.0,not racism,
عثامنه مشغول بامن بلده اسراءيل,1.0,not racism,
قله الدين لاحول قوه الا بالله الجهر بالمعصيه ادا بتلتم فستتر شنو لفاءده علمو ولداتنا وشبابنا كفاش احقق احلامهم ووصلوا المستوي لعيش عيشه فالمستوي تفو الله يغبركم,1.0,not racism,
مابقاش عرس حلاقي الاسواق كلها يلغا بالغاه كلاب الضاله,1.0,not racism,
يستحق وكل داس ارض السوريين,1.0,not racism,
السعوديه الضغط هادي لقبول مءتمر جنيف والا فاعداد القتلي تزداد يوم,1.0,not racism,
اهم شي يبقي حليب الحمير يصل قطر لومن تركيه بعدشريفه مكن بول خميني يتوقف قطر,1.0,not racism,
كا مغربي سابق حريص عدم انتقاد النظام الجزاءري نظرا لحساسيه معروفه يمكن للنظام يساعد بكل قتل واغتصاب السوريين لحمايه رءيس الجمهوريه مرسي,1.0,not racism,
مبروك السعوديه اشباه العرب بعوده دوله اليمن الجنوبي,1.0,Racism,
تسير خروج المرتزقه قطر صاغرين,1.0,Racism,
لماذا يرحل عبدالله سءال مهم,1.0,not racism,
مرحبا اخبار محروقه صحيحه تثبت هزيمه السعوديه امام صمود الامه اليمنيه والدليل تحرير مدن جديده واندحار هادي عملاءه,1.0,not racism,
السعوديه وقعت اتفاق تعاون دفاعي امريكا فهي عميله لامريكا المنطقه تنفذ اجندتها,1.0,not racism,
عندما يقفوا يدي الله سيقولون كنا نصدر التصريحات تاتينا معلومات مغلوطه التاكد مصداقيتها اغبياء منتفعين,1.0,not racism,
لماذا تتطرق قناه الحقيره لموضوع تميم والده عندما تنازل الاخير لابنه خوفا ينقلب ليقوم الابن المدلل بتقديم دوله قطر طبق لخليفه الشواذ قردوغان,1.0,Racism,
بلغت الضحایا فی منی بید ال سعود الی الاف سانسور الاخبار الی این یا الجزیره انتم شرکاء فی القتال ال سعود,1.0,not racism,
هد قرار ظالم وان دل فانه يدل علا ان سعوديه تتبع قرارات ترانب ال سعود كلبه مدلل اما بحرين وكويت نغس شي لاستمرار علاقتهم بسعوديه وتمسك بالعهد الخليجي وحسل اما مصر فسيسي كاعاهره تتبع غلوس وفي زيطه وبس واكيد انا مو قطر ياثرو عد كلاب علا سيده قطر داخليه وخارجيه,1.0,not racism,
وزير خارجيه قطر يقول بان قطر قدمت افضل عرض فوزها باستضافه المونديال مستحق يعني المتحاملين شافوا عرض قطر الممكن ينظروا جديد ملف قطر,1.0,not racism,
ليتهم يسلمون منك ياذميم قطر ذميم العرب حسبي الله,1.0,not racism,
انتم تصدرون بترول العرب وامواله لليهوذ وتتكلم وتنتقذ تركيا اما اليهوذي الذي يدعي المقاومه يحير,1.0,not racism,
الشعب العراقی تنتصر باذن الله علی امریکا الصهاینه خدامها فی المنطقه السعودیه ترکیا قطر الدواعش,1.0,not racism,
كاين لمطلع ليكم الشان قدنا بحالكم ماخصنا نطلو عليكم لاحول قوه الا بالله فينا الفضول كندخلو نشوفو بوزبال بحالكم,1.0,Racism,
ياعاهره ياجزيره تكلم احتلال قطر,1.0,not racism,
عار دول المغرب العربي يشار المغرب الجزاءر تونس اشد الحكومات خيانه للمسلمين عداوه للمجاهدين مشروع الخلافه الدول تحالفا الرب الامريكي الدين اتخدو الله,1.0,Racism,
يوجد تطابق دوله قطر والكتر يوجد تطابق دوله قطر والسلاح الابيض الذي اسمه كتر,1.0,not racism,
ومنذ اسابيع قليله الفلسطينيون الاردنيون الدرك الاردني بتعذيب سجناء سجن جو البحرين لون السجناء اسود واصبحت اجسامهم هياكل عظميه واصابهم الجرب,1.0,not racism,
شو بيعملوا السوريين اوروبا والمخيمات جايين رقص وشيشه وطلب لجوء انا اتكلم عن الشباب لماذا تذهبوا تدافعون عرضكم وارضكم جبناء لماذا تتركون ارضكم للمجوس الرحمه الشهداء والعزه والقوه للرجال يدافعون بلادهم,1.0,not racism,
قدمت قطر للسيسي,1.0,not racism,
الكويت البحربن السعوديه مصر تونس العراق سوريا اليمن الاردن اما قطر,1.0,not racism,
ينذبون ويلطمون وجوههم الا اليهوذ ولاغرابه انهم متشابهين الشيعه,1.0,not racism,
العرب تموت بسكته قلبيه وانت تزني فانت شهيد يااخي مسخره وكل الجنود الامارات هندوس وسيخ والتعتيم الاعلامي لقتلي السعوديه بالعشرات,1.0,Racism,
فعلنا ياجزيره قطر تمتنعوا نشر غالبيه تعليقاتي,1.0,not racism,
اساس مرتزقه قطر عيالهم الجبهات,1.0,not racism,
تحقيق لاهم يحزنون عباس دحلان اسراءيل الاطراف الثلاثه سممت الشهيد ياسر عرفات,1.0,not racism,
فهذا يحدث بكل دول العرب وهم ورثه اليهوذ الحكام الفعليين لدولنا العربيه,1.0,Racism,
هه هه العنوان مضلل فالمانيا دوله تزال محتله الحرب العالميه الثانيه اسراءيل اكبر مستفيد ازمه اليونان مهندسه الازمه,1.0,not racism,
مرسي رءيس منتخب حتي طرف منقلبين,1.0,not racism,
كسم قطر حفتر هيشرمكم فعلا اقل انتكون لقمه ياشواذ نهياتكم قريبا,1.0,Racism,
وفي الوقت نجد الامير طلال ال سعود يعلن انه اذا انفجرت انتفاضه ثالثه سيقف لصف اسراءيل اعلم لماذا يتم الخبر لشخصيه مسءوله بلد الحرميين,1.0,not racism,
شكرا لامين عام الامم المتحده السيد العطيه موقفه الاممي الحيادي ونعلن دعمنا ومشاركتنا بحمارين نوع البوتو الاحمر ونوع المنقط وكليهما يتقنان الرطانه باللغات الانجلوسكسوكيه,1.0,not racism,
اطرف قرات عثرروا وثيه سريه في منطقه ناءيه انها قصه كنز القرصان او مصباح علاء الدين,1.0,not racism,
القبيحه اشترت قطر جاءزه نوبل والان تتسكع تركيا,1.0,not racism,
اكبر القضايا التخابر قطر لان قطر دوله عدوه يتخابر العدو فهو خاءن ومصير الخاءن الاعدام,1.0,not racism,
اين انتم حكام العرب اليهوذ والشعوب العربيهالخانعه حكم اليهوذ,1.0,Racism,
نعلم جيدا  ياوليد امريكا تحاربكم فما شانها بمحاربه العبيد فانتم خير كلاب  لليهود تحرسونها بعيد امريكا تحارب الاحرار وكل يءمن بالله المجيد نصر عبدالجليل,1.0,not racism,
تبا جزيره لماذا تنشرون بوست مالتي,1.0,not racism,
قتلوه تاثما نوع الجماله قطر وخاصه انهم اتعبوا انفسهم وجابوا زياره ههههههه اقول قبحكم الله قوم نذاله وغر انتم وكل الخليج مافيكم خير,1.0,not racism,
قطر لديها علاقات قويه الكيان الاسراءيلي واعلاميها ماخذين الجنسيه الاسراءليه والي يحكمهم عزمي قذاره الكيان الاسراءيلي والفلس الطين بينهم وثاءق وعهود ونسب ومصاهره وبيع اراضي الاسراءليين جننهم الا السعوديه,1.0,not racism,
تعلمون اراضي سعوديه محتله طرف اسراءيل هماجزيرتا تيران سنافر انطلاقا المبدا بلد يلعب السعوديه لان اراضيها محتله,1.0,not racism,
اول قرات هيك طلعت معاي امير قطر يستقيل لولي ولي عهد السعوديه الدوحه هاهاهاها صح النوم,1.0,not racism,
انتم ياخنازير اخلاقيات الاسلام ماهي عندكم بتكون عندكم اخلاقيات صحافه يوم يوم تثبت السعوديه انها حق والله يحفظ المملكه شر ويرد كيدكم نحوركم انتم وكلاب قطر,1.0,Racism,
الدول العربيه استقبلت اللاجءين السوريين اخص بالذكر دول الخليج الغنيه قطر السعوديه انهم مشغولون بهدم المزيد الشعوب المسالمه,1.0,not racism,
هي الحروب يدعي انها تشن هي باصفهان او بطهران بقم اصبحت الدول العربيه وشعوبها ملك ال فارس فضمها محافظات لامبراطوريه فارس فعلا اوقح واوسخ واحقر الفرس,1.0,not racism,
خوف محمد سلمان هج قطر ساقطه ولاقطه,1.0,not racism,
والله ياحنا نضحك عليكم ضحك شاهدتم استقبال خادم الحرمين الشريفين وامام الامه انتم عرفتم متولي امور الدوله غياب المليك محمد بن سلمان جبل طويق موتوا بغيضكم والعالم يعرف يهودتكم مايسير خلفكم منبوذين ولافضتهم بلادهم وماعليكم الز,1.0,Racism,
الا اسراءيل وحدها حكام وجيوش اليهوذ حكما منصب اليهوذ الدول العربيه سلموا فلسطين لليهوذ وايران الصفيونيه عدوه الله والمسلمين ان اردتم تقرون بالحقيقه,1.0,not racism,
الربيع العربيهوالتحرر منك روسياومن امريكاوايران اسراءيل والعملاءالحكام العرب وعدو واحدلشعوبناالعربيه وسيصل لروسيا وطهران امين,1.0,not racism,
لايمكن اسراءيل المعاهده تتجرا يمكن حوثيين مندسين يكرهون اسراءيل وهدفهم شق تحالف الحسم,1.0,not racism,
الوضع نتيجه انسانيه السعوديه اصابها التوازن والتعقل والنظره الثاقبه وبعد النظر والقرارات المترويه والحازمه والمانعه,1.0,not racism,
وماذا القصف والعصف الافق امام السعوديه ارتكاب المجازر بحق المدنيين وازعاج المسلحين وتشريد مواطنيها الجنوب,1.0,not racism,
اعتقد مجازر تنتظر قوات التحالف والتوابيت ستغص شوارع المدن الخليجيه للمره المليون الحماقه الركون لتحالف تقوده السعوديه,1.0,not racism,
بصراحه الدين افيون للشعوب احترامي لكل المتدينين,1.0,not racism,
